archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO G PROTEIN COUPLED GLUTAMATE RECEPTOR SIGNALING PATHWAY,0.00010866,0.7419,0.72551,1,1
1,GO REGULATION OF POSTSYNAPTIC NEUROTRANSMITTER RECEPTOR ACTIVITY,3.4805e-05,0.70451,0.73643,1,1
1,GO NETRIN ACTIVATED SIGNALING PATHWAY,0.00031664,0.69761,0.56811,1,1
1,GO OPTIC NERVE DEVELOPMENT,0.0012758,0.66084,0.56713,1,1
1,GO RESPONSE TO POTASSIUM ION,0.0012071,0.64682,0.46673,1,1
1,GO DISTAL TUBULE DEVELOPMENT,0.0015041,0.64114,0.52728,1,1
1,GO COMMISSURAL NEURON AXON GUIDANCE,3.9936e-05,0.60691,0.57444,1,1
1,GO POSTSYNAPTIC MEMBRANE ASSEMBLY,0.0010798,0.59975,0.48588,1,1
1,GO SEMINIFEROUS TUBULE DEVELOPMENT,8.3641e-05,0.59555,0.5293,1,1
1,GO PREPULSE INHIBITION,0.00091199,0.56294,0.4856,1,1
1,GO PRESYNAPTIC MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION,0.00040321,0.55783,0.46141,1,1
1,GO POSTSYNAPTIC SPECIALIZATION ASSEMBLY,0.0049572,0.55315,0.42434,1,1
1,GO CEREBELLAR PURKINJE CELL LAYER FORMATION,0.00026348,0.55217,0.48902,1,1
1,GO MAINTENANCE OF SYNAPSE STRUCTURE,0.00033648,0.5503,0.52304,1,1
1,GO POSTSYNAPTIC SPECIALIZATION ORGANIZATION,0.0010209,0.54074,0.42119,1,1
1,GO MICROTUBULE NUCLEATION BY MICROTUBULE ORGANIZING CENTER,3.248e-05,0.53831,0.56194,1,1
1,GO CENTRIOLE CENTRIOLE COHESION,3.248e-05,0.53217,0.55199,1,1
1,GO POSITIVE REGULATION OF SYNAPTIC PLASTICITY,0.00042807,0.53012,0.55505,1,1
1,GO SYNAPTIC MEMBRANE ADHESION,0.00023283,0.52584,0.52305,1,1
1,GO HISTONE H3 K36 METHYLATION,2.636e-05,0.52168,0.53628,1,1
1,GO RESOLUTION OF MEIOTIC RECOMBINATION INTERMEDIATES,0.00010181,0.52014,0.51633,1,1
1,GO SKELETAL MUSCLE ACETYLCHOLINE GATED CHANNEL CLUSTERING,0.00051151,0.51081,0.47173,1,1
1,GO BEHAVIORAL RESPONSE TO COCAINE,8.3461e-06,0.50631,0.589,1,1
1,GO CEREBELLAR PURKINJE CELL LAYER MORPHOGENESIS,0.00012367,0.50494,0.52021,1,1
1,GO URETER DEVELOPMENT,0.0038653,0.50377,0.48417,1,1
1,GO DORSAL VENTRAL NEURAL TUBE PATTERNING,0.00029789,0.49779,0.41295,1,1
1,GO MALE SEX DETERMINATION,0.0012758,0.49671,0.40433,1,1
1,GO REPLICATION FORK PROCESSING,3.9936e-05,0.49539,0.4772,1,1
1,GO POSITIVE REGULATION OF NEURON MIGRATION,0.00035748,0.49299,0.54392,1,1
1,GO INHIBITORY POSTSYNAPTIC POTENTIAL,0.0010798,0.48975,0.51902,1,1
1,GO CELL DIFFERENTIATION IN HINDBRAIN,0.00018128,0.4854,0.40343,1,1
1,GO CHONDROCYTE DIFFERENTIATION INVOLVED IN ENDOCHONDRAL BONE MORPHOGENESIS,0.00054254,0.48498,0.42596,1,1
1,GO STARTLE RESPONSE,0.00042807,0.47448,0.43127,1,1
1,GO DNA DEPENDENT DNA REPLICATION MAINTENANCE OF FIDELITY,2.4576e-05,0.47299,0.47304,1,1
1,GO DNA DOUBLE STRAND BREAK PROCESSING,4.2763e-05,0.469,0.41216,1,1
1,GO MICROTUBULE DEPOLYMERIZATION,0.00031664,0.4687,0.42737,1,1
1,GO MEIOTIC CHROMOSOME SEPARATION,0.00021879,0.46507,0.4598,1,1
1,GO SOMITE ROSTRAL CAUDAL AXIS SPECIFICATION,1.4947e-05,0.46155,0.55799,1,1
1,GO NEGATIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL,0.00054254,0.46109,0.3965,1,1
1,GO NEURAL CREST FORMATION,0.0031545,0.45937,0.38017,1,1
1,GO REGULATION OF MICROTUBULE DEPOLYMERIZATION,0.00051151,0.45862,0.41707,1,1
1,GO NEGATIVE REGULATION OF PEPTIDE HORMONE SECRETION,0.00010866,0.45681,0.39721,1,1
1,GO POSITIVE REGULATION OF CENTROSOME CYCLE,3.9936e-05,0.4567,0.44401,1,1
1,GO ANATOMICAL STRUCTURE REGRESSION,0.00029789,0.45632,0.47173,1,1
1,GO POSTSYNAPSE ASSEMBLY,0.0010209,0.4559,0.41583,1,1
1,GO UTERINE SMOOTH MUSCLE CONTRACTION,0.0060238,0.45226,0.37266,1,1
1,GO NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION,0.00057531,0.45161,0.3903,1,1
1,GO NEGATIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT,0.00035748,0.45142,0.425,1,1
1,GO FOREBRAIN REGIONALIZATION,0.00014989,0.45136,0.49809,1,1
1,GO PRIMARY AMINO COMPOUND METABOLIC PROCESS,0.034576,0.44539,0.30917,1,1
1,GO POSITIVE REGULATION OF CREB TRANSCRIPTION FACTOR ACTIVITY,0.00048214,0.44215,0.44774,1,1
1,GO REGULATION OF EPITHELIAL TUBE FORMATION,0.0034935,0.44205,0.37455,1,1
1,GO POSITIVE REGULATION OF SYNAPTIC TRANSMISSION GLUTAMATERGIC,0.00051151,0.4401,0.41153,1,1
1,GO NEGATIVE REGULATION OF FATTY ACID OXIDATION,0.00064645,0.43945,0.3863,1,1
1,GO ASTRAL MICROTUBULE ORGANIZATION,5.9985e-05,0.43917,0.48606,1,1
1,GO HOMOLOGOUS RECOMBINATION,7.8298e-05,0.43896,0.38836,1,1
1,GO NEGATIVE REGULATION OF EPIDERMAL CELL DIFFERENTIATION,0.008797,0.43855,0.3512,1,1
1,GO TRIGEMINAL NERVE DEVELOPMENT,0.019548,0.43584,0.38856,1,1
1,GO RETINA LAYER FORMATION,0.00023283,0.43502,0.45512,1,1
1,GO CELL PROLIFERATION IN HINDBRAIN,0.0012071,0.43498,0.37116,1,1
1,GO KINETOCHORE ORGANIZATION,5.2428e-05,0.43293,0.45226,1,1
1,GO REGULATION OF NEURON MIGRATION,0.00051151,0.4324,0.45638,1,1
1,GO SPINAL CORD ASSOCIATION NEURON DIFFERENTIATION,0.00024771,0.4306,0.45316,1,1
1,GO MAGNESIUM ION HOMEOSTASIS,0.0010798,0.42939,0.40406,1,1
1,GO REGULATION OF COLLATERAL SPROUTING,0.00028019,0.42836,0.48807,1,1
1,GO KINETOCHORE ASSEMBLY,0.00010866,0.42761,0.42622,1,1
1,GO VOCALIZATION BEHAVIOR,0.0020776,0.42682,0.39304,1,1
1,GO ACROSOME ASSEMBLY,0.00014062,0.42571,0.40027,1,1
1,GO NEUROTRANSMITTER GATED ION CHANNEL CLUSTERING,0.034576,0.42323,0.29806,1,1
1,GO REGULATION OF CENTRIOLE REPLICATION,1.2939e-05,0.42268,0.43877,1,1
1,GO CENTRIOLE ASSEMBLY,1.4947e-05,0.4208,0.43594,1,1
1,GO POSITIVE REGULATION OF CIRCADIAN RHYTHM,0.00013188,0.42052,0.49365,1,1
1,GO LIMB BUD FORMATION,0.0024341,0.41979,0.3932,1,1
1,GO CELL FATE SPECIFICATION INVOLVED IN PATTERN SPECIFICATION,0.0049572,0.4177,0.41911,1,1
1,GO HISTONE H3 K27 METHYLATION,0.00014062,0.41707,0.438,1,1
1,GO POSITIVE REGULATION OF TORC1 SIGNALING,9.5377e-05,0.41659,0.40157,1,1
