NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RUVBL1	222	0.2372387945652008	-0.0050521703	No	
row_1	PARK7	287	0.2016473263502121	-0.0019169634	No	
row_2	RUVBL2	293	0.197526752948761	0.0042755553	No	
row_3	PIH1D1	414	0.15575966238975525	0.004508907	No	
row_4	KAT8	559	0.12750980257987976	0.0034986064	No	
row_5	TAF10	641	0.11185121536254883	0.0057528927	No	
row_6	KLF15	862	0.07937625795602798	8.043604E-4	No	
row_7	SMARCB1	951	0.06843912601470947	0.002695915	No	
row_8	DMAP1	1004	0.06398700922727585	0.006452948	No	
row_9	BLOC1S1	1106	0.05415578559041023	0.0076708575	No	
row_10	HINT2	1154	0.05040792003273964	0.011686984	No	
row_11	TAF6L	1244	0.04353756830096245	0.013526721	No	
row_12	MCRS1	1351	0.03778114169836044	0.014485536	No	
row_13	APBB1	1401	0.03512220084667206	0.018398026	No	
row_14	ATAT1	1672	0.025720352306962013	0.010858551	No	
row_15	TADA2A	1783	0.02244088426232338	0.011610091	No	
row_16	ACTL6A	2416	0.01224751677364111	-0.0146878045	No	
row_17	HDAC2	3148	0.005320601165294647	-0.046115767	No	
row_18	DIP2A	3271	0.004354844801127911	-0.045986053	No	
row_19	TADA3	3927	1.3042900536675006E-4	-0.07347578	No	
row_20	FOXP3	4079	-7.738550193607807E-4	-0.074848816	No	
row_21	IRF4	5154	-0.006218507885932922	-0.12405064	No	
row_22	HAT1	5221	-0.006584690883755684	-0.121019065	No	
row_23	TAF9	6041	-0.01030625682324171	-0.15700708	No	
row_24	MAPK3	6087	-0.010523883625864983	-0.15288733	No	
row_25	IL1B	7139	-0.01523634884506464	-0.2008973	No	
row_26	PHF20	7915	-0.01863730326294899	-0.2346053	No	
row_27	GATA3	8136	-0.01977243460714817	-0.23955384	No	
row_28	SGF29	8273	-0.020501835271716118	-0.24014959	No	
row_29	NAT8	8889	-0.02413070946931839	-0.26556656	No	
row_30	ISL1	9081	-0.025477131828665733	-0.26901236	No	
row_31	LEF1	9141	-0.0258055180311203	-0.26561806	No	
row_32	TADA1	9318	-0.02705335058271885	-0.26828656	No	
row_33	ARRB1	9901	-0.031300630420446396	-0.2919935	No	
row_34	SPI1	10537	-0.03678212687373161	-0.31844684	No	
row_35	THAP7	10630	-0.03763250261545181	-0.31676257	No	
row_36	TWIST1	10728	-0.03852204233407974	-0.3153374	No	
row_37	CHD5	10862	-0.03976698964834213	-0.3157777	No	
row_38	PIWIL2	10886	-0.03994167223572731	-0.3105179	No	
row_39	TAF12	11153	-0.04246682673692703	-0.3178501	No	
row_40	RPS6KA4	11279	-0.043694112449884415	-0.31787586	No	
row_41	NAP1L2	11360	-0.044565919786691666	-0.31556973	No	
row_42	BAZ1A	11831	-0.05037715286016464	-0.333473	No	
row_43	MRGBP	11837	-0.0504322350025177	-0.32728046	No	
row_44	SET	12042	-0.05308815836906433	-0.3313999	No	
row_45	POLE3	12245	-0.05608508735895157	-0.3354157	No	
row_46	GATA2	12376	-0.05775570869445801	-0.33570054	No	
row_47	ACTL6B	12973	-0.06643371284008026	-0.36013293	No	
row_48	ING4	13033	-0.06753723323345184	-0.35673866	No	
row_49	MYOCD	13088	-0.0684114620089531	-0.35308525	No	
row_50	SUPT7L	13183	-0.0696665421128273	-0.3515046	No	
row_51	NOC2L	13400	-0.07339562475681305	-0.35624588	No	
row_52	MSL1	13437	-0.07385165244340897	-0.35165972	No	
row_53	PPARGC1A	13922	-0.08209659159183502	-0.37028843	No	
row_54	KANSL2	14014	-0.08376336842775345	-0.36855233	No	
row_55	MUC1	14137	-0.08601260930299759	-0.36842263	No	
row_56	RPS6KA5	14592	-0.09541119635105133	-0.38549677	No	
row_57	SOX4	14739	-0.09820244461297989	-0.38661072	Yes	
row_58	BAG6	14748	-0.09855308383703232	-0.38057363	Yes	
row_59	TAF6	14828	-0.09991519153118134	-0.37821573	Yes	
row_60	PRKAA2	14867	-0.10059673339128494	-0.37373322	Yes	
row_61	KANSL1L	14894	-0.10122764110565186	-0.3686289	Yes	
row_62	WBP2	15010	-0.10334015637636185	-0.36813647	Yes	
row_63	ESCO1	15049	-0.10407212376594543	-0.36365396	Yes	
row_64	EID1	15051	-0.10410663485527039	-0.35725415	Yes	
row_65	SPHK2	15103	-0.10541458427906036	-0.35344532	Yes	
row_66	KAT2A	15153	-0.10621680319309235	-0.3495328	Yes	
row_67	PER1	15302	-0.1093674972653389	-0.3507504	Yes	
row_68	CHEK1	15376	-0.11112570762634277	-0.34808156	Yes	
row_69	SNCA	15407	-0.11194732040166855	-0.3431845	Yes	
row_70	GTF2B	15450	-0.11279556900262833	-0.3389093	Yes	
row_71	FLCN	15519	-0.11449833959341049	-0.33598137	Yes	
row_72	PYGO2	15562	-0.11551358550786972	-0.33170614	Yes	
row_73	WDR5	15579	-0.11601120978593826	-0.32608363	Yes	
row_74	KAT2B	15594	-0.11626628041267395	-0.32035747	Yes	
row_75	TRIM16	15694	-0.11867750436067581	-0.31903592	Yes	
row_76	TAF7	15781	-0.12066441029310226	-0.31704074	Yes	
row_77	BRPF3	15816	-0.12125492095947266	-0.31235096	Yes	
row_78	NCOA1	15986	-0.12554529309272766	-0.31465673	Yes	
row_79	KAT5	16024	-0.12659712135791779	-0.31012243	Yes	
row_80	NAA60	16034	-0.12688040733337402	-0.30413717	Yes	
row_81	MORF4L2	16040	-0.12715379893779755	-0.29794466	Yes	
row_82	TAF5	16098	-0.12877140939235687	-0.2944467	Yes	
row_83	CTBP1	16126	-0.12936362624168396	-0.28939423	Yes	
row_84	MBD3	16189	-0.13100597262382507	-0.28615537	Yes	
row_85	MECP2	16368	-0.13608717918395996	-0.28892753	Yes	
row_86	OGT	16512	-0.1400441974401474	-0.289886	Yes	
row_87	ATG5	16572	-0.141974538564682	-0.2864917	Yes	
row_88	KAT14	16762	-0.14804807305335999	-0.28983384	Yes	
row_89	BEND3	16769	-0.14838191866874695	-0.28369313	Yes	
row_90	MBIP	16835	-0.1503680795431137	-0.28060976	Yes	
row_91	BRCA2	16854	-0.15107811987400055	-0.27509087	Yes	
row_92	MSL3	16863	-0.15125879645347595	-0.26905382	Yes	
row_93	KANSL3	16897	-0.1522541046142578	-0.26431224	Yes	
row_94	PRKAA1	16902	-0.15245914459228516	-0.25806788	Yes	
row_95	PCGF2	16905	-0.15246790647506714	-0.25171992	Yes	
row_96	YEATS2	16918	-0.1528807431459427	-0.24589013	Yes	
row_97	YEATS4	16976	-0.1547304391860962	-0.2423922	Yes	
row_98	TADA2B	16986	-0.15501371026039124	-0.23640695	Yes	
row_99	MCM3AP	17100	-0.1596546322107315	-0.23581086	Yes	
row_100	JADE2	17125	-0.16029079258441925	-0.2306029	Yes	
row_101	KAT6B	17284	-0.16585944592952728	-0.23233867	Yes	
row_102	ING3	17365	-0.16886666417121887	-0.23003256	Yes	
row_103	TAF5L	17421	-0.17073796689510345	-0.22643098	Yes	
row_104	GTF3C4	17444	-0.17138497531414032	-0.22111939	Yes	
row_105	SETD5	17551	-0.17559599876403809	-0.22016057	Yes	
row_106	ZMPSTE24	17623	-0.17950740456581116	-0.2173881	Yes	
row_107	PHF14	17646	-0.18060508370399475	-0.2120765	Yes	
row_108	CRTC2	17664	-0.18142089247703552	-0.2065058	Yes	
row_109	NCOA3	17667	-0.18148759007453918	-0.20015784	Yes	
row_110	LIF	17809	-0.18862080574035645	-0.20101267	Yes	
row_111	ING5	17815	-0.1889795958995819	-0.19482015	Yes	
row_112	JADE3	17895	-0.1928044557571411	-0.19246224	Yes	
row_113	DIP2B	17909	-0.19353212416172028	-0.18668427	Yes	
row_114	MEAF6	17910	-0.193586066365242	-0.18023264	Yes	
row_115	BRD7	17957	-0.19551579654216766	-0.1761647	Yes	
row_116	NAA40	18003	-0.19731764495372772	-0.17204493	Yes	
row_117	BRD1	18005	-0.19741463661193848	-0.16564515	Yes	
row_118	AUTS2	18006	-0.19748739898204803	-0.15919353	Yes	
row_119	TRRAP	18056	-0.20072004199028015	-0.15528104	Yes	
row_120	BRPF1	18116	-0.2033599466085434	-0.15188675	Yes	
row_121	MSL2	18121	-0.20360077917575836	-0.1456424	Yes	
row_122	USP22	18182	-0.2070438116788864	-0.14229992	Yes	
row_123	SMAD4	18250	-0.21109534800052643	-0.13932018	Yes	
row_124	DR1	18277	-0.21311022341251373	-0.13421585	Yes	
row_125	KANSL1	18286	-0.21343104541301727	-0.12817879	Yes	
row_126	MORF4L1	18300	-0.21432125568389893	-0.12240082	Yes	
row_127	SIRT1	18360	-0.21774879097938538	-0.11900652	Yes	
row_128	ATF2	18426	-0.22267821431159973	-0.11592313	Yes	
row_129	PAXIP1	18433	-0.22302882373332977	-0.10978243	Yes	
row_130	EP300	18471	-0.22527489066123962	-0.105248116	Yes	
row_131	EP400	18545	-0.23053480684757233	-0.10257928	Yes	
row_132	LDB1	18591	-0.2347724437713623	-0.09845951	Yes	
row_133	MAP3K7	18639	-0.2392045110464096	-0.09444339	Yes	
row_134	CLOCK	18695	-0.24450010061264038	-0.09084181	Yes	
row_135	NAA50	18698	-0.24471606314182281	-0.08449383	Yes	
row_136	EPC1	18725	-0.2474576085805893	-0.07938951	Yes	
row_137	PHF20L1	18842	-0.2621583044528961	-0.078948885	Yes	
row_138	SIN3A	18864	-0.26431071758270264	-0.073585466	Yes	
row_139	ZZZ3	18914	-0.26854753494262695	-0.06967298	Yes	
row_140	JADE1	18917	-0.26871970295906067	-0.063325	Yes	
row_141	EPC2	18956	-0.27347075939178467	-0.058842506	Yes	
row_142	KAT7	19044	-0.28592967987060547	-0.056899134	Yes	
row_143	IWS1	19070	-0.2912360727787018	-0.05174299	Yes	
row_144	CTCF	19099	-0.296325147151947	-0.046742305	Yes	
row_145	KMT2A	19156	-0.30770060420036316	-0.043192547	Yes	
row_146	KAT6A	19157	-0.30783846974372864	-0.036740936	Yes	
row_147	HCFC1	19163	-0.30904579162597656	-0.030548416	Yes	
row_148	BRCA1	19176	-0.31221503019332886	-0.02471863	Yes	
row_149	CREBBP	19210	-0.3239012062549591	-0.019977039	Yes	
row_150	GLYR1	19216	-0.3252321779727936	-0.01378452	Yes	
row_151	SRCAP	19227	-0.3275085389614105	-0.007851096	Yes	
row_152	TAF1	19315	-0.3600941300392151	-0.0059077223	Yes	
row_153	SMC5	19330	-0.3693917691707611	-1.8157312E-4	Yes	
row_154	BRD8	19343	-0.37777355313301086	0.0056482134	Yes	
