NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	STMN1	165	0.27318158745765686	-0.006518671	No	
row_1	FLOT1	271	0.208044171333313	-0.009878117	No	
row_2	PARK7	287	0.2016473263502121	-0.0084987255	No	
row_3	RRAS	395	0.15897966921329498	-0.011963479	No	
row_4	ARL3	399	0.15865927934646606	-0.009952243	No	
row_5	CFL1	465	0.14423932135105133	-0.011205539	No	
row_6	RAB4B	737	0.09631696343421936	-0.023305507	No	
row_7	RFXANK	751	0.0946618840098381	-0.02182081	No	
row_8	RHOA	794	0.08836808055639267	-0.02186307	No	
row_9	CDKN2A	810	0.0863211452960968	-0.020483678	No	
row_10	DOK1	850	0.08038578927516937	-0.020367976	No	
row_11	RANGRF	1000	0.06416551768779755	-0.026044188	No	
row_12	TGFB2	1118	0.05350080505013466	-0.030035479	No	
row_13	RALA	1127	0.05220460519194603	-0.028287511	No	
row_14	SIPA1	1224	0.04470495507121086	-0.031173073	No	
row_15	RAC3	1255	0.04279360547661781	-0.030583488	No	
row_16	RHEBL1	1528	0.02998877316713333	-0.04273611	No	
row_17	TIMP2	1545	0.02924354374408722	-0.041409373	No	
row_18	RTN4R	1580	0.028074365109205246	-0.041030403	No	
row_19	ARHGDIG	1790	0.022316167131066322	-0.04986584	No	
row_20	NUCB2	2112	0.01636679098010063	-0.06459849	No	
row_21	ARHGAP40	2195	0.015258627943694592	-0.066746905	No	
row_22	RHOU	2322	0.013633983209729195	-0.071212076	No	
row_23	RASGRP4	2393	0.012645247392356396	-0.07272864	No	
row_24	LZTR1	2541	0.010711043141782284	-0.078299545	No	
row_25	RASA4	3135	0.005412125959992409	-0.10735402	No	
row_26	GARNL3	3200	0.004924618173390627	-0.10855467	No	
row_27	SPRY3	3213	0.004793780855834484	-0.107017316	No	
row_28	RAB42	3304	0.004138594958931208	-0.109586954	No	
row_29	RASGRF1	3329	0.003972083795815706	-0.10868145	No	
row_30	RAPGEFL1	3503	0.0028491138946264982	-0.11562134	No	
row_31	RAB9B	3730	0.0013858729507774115	-0.12535189	No	
row_32	KSR1	3742	0.001317727961577475	-0.12376189	No	
row_33	DEPDC7	3867	5.564240273088217E-4	-0.12812176	No	
row_34	GPR4	3883	4.754750116262585E-4	-0.12674236	No	
row_35	RGL2	4108	-8.899979875423014E-4	-0.1363676	No	
row_36	F2RL3	4124	-9.586120140738785E-4	-0.13498822	No	
row_37	MAPKAPK5	4192	-0.0013600640231743455	-0.13634682	No	
row_38	LRRD1	4226	-0.001582387019880116	-0.13591519	No	
row_39	ARHGAP4	4246	-0.0017361959908157587	-0.13474642	No	
row_40	EPOR	4328	-0.0021195230074226856	-0.13684218	No	
row_41	RASGRP1	4356	-0.0023057940416038036	-0.13609463	No	
row_42	ARAP3	4425	-0.0026080890092998743	-0.13750589	No	
row_43	GPR35	4505	-0.0030724680982530117	-0.13949634	No	
row_44	MAPK11	4597	-0.00356833403930068	-0.14211863	No	
row_45	RASL10A	4624	-0.0036620870232582092	-0.14131843	No	
row_46	GPR65	4719	-0.004210339859127998	-0.14409868	No	
row_47	ARHGEF25	4732	-0.004286156035959721	-0.14256133	No	
row_48	SRC	4972	-0.005491497926414013	-0.15297638	No	
row_49	TAX1BP3	5022	-0.0056760478764772415	-0.15338722	No	
row_50	F2RL1	5111	-0.006032790057361126	-0.15585154	No	
row_51	CDC42EP5	5171	-0.006302036810666323	-0.15678892	No	
row_52	CDC42EP2	5230	-0.006615892983973026	-0.15767364	No	
row_53	MYOC	5233	-0.006627405993640423	-0.15560976	No	
row_54	WAS	5380	-0.007418948225677013	-0.161128	No	
row_55	A2M	5629	-0.008538980036973953	-0.17201693	No	
row_56	LPAR4	6053	-0.010342097841203213	-0.19212027	No	
row_57	EPS8L1	6131	-0.010674419812858105	-0.19400541	No	
row_58	RASGRP2	6141	-0.01069505326449871	-0.1923101	No	
row_59	RGS19	6503	-0.012192480266094208	-0.2091489	No	
row_60	RALGDS	6536	-0.012312077917158604	-0.20866463	No	
row_61	LAT	6551	-0.012376607395708561	-0.20723258	No	
row_62	RASGRP3	6556	-0.012400399893522263	-0.205274	No	
row_63	RHOF	6610	-0.012653208337724209	-0.20589545	No	
row_64	ABRA	6626	-0.012735121883451939	-0.20451607	No	
row_65	RASAL1	6748	-0.013360921293497086	-0.20871797	No	
row_66	GPR18	6830	-0.013721037656068802	-0.21081372	No	
row_67	FBP1	6870	-0.013967410661280155	-0.21069802	No	
row_68	RIPOR2	6925	-0.014257725328207016	-0.21137212	No	
row_69	DOCK2	7086	-0.015024460852146149	-0.21762753	No	
row_70	VAV1	7186	-0.015424652956426144	-0.22067106	No	
row_71	RHOBTB1	7273	-0.015739979222416878	-0.22303008	No	
row_72	RHOH	7311	-0.015947280451655388	-0.22280906	No	
row_73	SH3BP1	7636	-0.017313456162810326	-0.23769969	No	
row_74	ARHGEF28	7676	-0.01749003678560257	-0.23758398	No	
row_75	GPR55	7765	-0.017927616834640503	-0.24004832	No	
row_76	RASAL3	7998	-0.019102169200778008	-0.2500948	No	
row_77	RELN	8013	-0.019173448905348778	-0.24866274	No	
row_78	ARHGAP9	8282	-0.020535513758659363	-0.26060474	No	
row_79	NUP62	8356	-0.02089475281536579	-0.26227927	No	
row_80	PSD2	8429	-0.021286172792315483	-0.26390114	No	
row_81	PIK3CG	8543	-0.02194557711482048	-0.26768184	No	
row_82	PIK3R2	8798	-0.023448847234249115	-0.27888668	No	
row_83	FGF10	9055	-0.025317037478089333	-0.29019684	No	
row_84	ARHGAP25	9105	-0.025558127090334892	-0.2906077	No	
row_85	SYNPO2L	9127	-0.025711247697472572	-0.2895442	No	
row_86	CDC42	9343	-0.027188297361135483	-0.29869556	No	
row_87	RHOG	9348	-0.027249803766608238	-0.296737	No	
row_88	ARHGAP22	9458	-0.02799151837825775	-0.30030704	No	
row_89	ARHGEF6	9471	-0.028073307126760483	-0.29876968	No	
row_90	DOCK8	9539	-0.028557319194078445	-0.3001283	No	
row_91	DENND3	9543	-0.028596900403499603	-0.29811707	No	
row_92	ARHGEF9	9578	-0.028842870146036148	-0.2977381	No	
row_93	ARHGAP8	9695	-0.02963479980826378	-0.30167672	No	
row_94	MRAS	9759	-0.03015299327671528	-0.3028247	No	
row_95	RAPGEF3	9776	-0.030339624732732773	-0.30149797	No	
row_96	ARHGAP36	9830	-0.030835136771202087	-0.30211943	No	
row_97	ARHGEF26	9841	-0.030928155407309532	-0.30047676	No	
row_98	GRAP	9876	-0.031148741021752357	-0.3000978	No	
row_99	DOCK6	9877	-0.031170470640063286	-0.2979286	No	
row_100	ARRB1	9901	-0.031300630420446396	-0.29697046	No	
row_101	SYNGAP1	9923	-0.031461771577596664	-0.29590696	No	
row_102	CELSR1	9979	-0.03191307187080383	-0.29663372	No	
row_103	LPAR6	10026	-0.03223169222474098	-0.2968866	No	
row_104	RAB33A	10031	-0.03224952146410942	-0.294928	No	
row_105	IQSEC3	10196	-0.03374384716153145	-0.30139405	No	
row_106	NGFR	10221	-0.03399178013205528	-0.30048853	No	
row_107	PLD2	10234	-0.03411919251084328	-0.29895118	No	
row_108	RASGRF2	10274	-0.03443557396531105	-0.2988355	No	
row_109	RAC2	10283	-0.03454626724123955	-0.29708752	No	
row_110	CYTH4	10373	-0.035277388989925385	-0.2996045	No	
row_111	NOTCH1	10418	-0.03558656573295593	-0.29975206	No	
row_112	AIF1	10460	-0.03601367399096489	-0.2997417	No	
row_113	TIAM2	10543	-0.03681820258498192	-0.30189008	No	
row_114	TAGAP	10589	-0.037187542766332626	-0.30209032	No	
row_115	DOK2	10609	-0.037358250468969345	-0.30092153	No	
row_116	IQSEC2	10612	-0.037400875240564346	-0.29885763	No	
row_117	PLCE1	10727	-0.038521554321050644	-0.30269098	No	
row_118	ARHGAP42	10855	-0.03973304107785225	-0.3072088	No	
row_119	ARHGEF19	10858	-0.039741531014442444	-0.3051449	No	
row_120	ARHGAP30	10890	-0.040002189576625824	-0.304608	No	
row_121	DAB1	10894	-0.040030624717473984	-0.30259675	No	
row_122	FGD4	10926	-0.040376678109169006	-0.3020598	No	
row_123	RTKN	10971	-0.04078260064125061	-0.30220738	No	
row_124	RND2	10985	-0.04091483727097511	-0.3007227	No	
row_125	RRAD	11017	-0.04117999225854874	-0.30018574	No	
row_126	CNKSR1	11061	-0.04162142798304558	-0.30028066	No	
row_127	APOE	11084	-0.041771870106458664	-0.29926986	No	
row_128	ARHGAP45	11162	-0.04255633056163788	-0.30115497	No	
row_129	GDI2	11171	-0.04262103512883186	-0.299407	No	
row_130	GPR20	11180	-0.0426902174949646	-0.29765904	No	
row_131	APOA1	11217	-0.042976878583431244	-0.2973854	No	
row_132	KCTD13	11238	-0.043233610689640045	-0.29626927	No	
row_133	RAB12	11260	-0.04343245550990105	-0.2952058	No	
row_134	DENND4B	11366	-0.04461587965488434	-0.29856524	No	
row_135	RHOD	11515	-0.04629335552453995	-0.3041888	No	
row_136	IGF1	11547	-0.04673796892166138	-0.30365187	No	
row_137	ARHGAP31	11585	-0.04719134420156479	-0.30343086	No	
row_138	NUCB1	11816	-0.05022536218166351	-0.31337202	Yes	
row_139	SGSM3	11819	-0.050256531685590744	-0.31130815	Yes	
row_140	RAB4A	11843	-0.05054807290434837	-0.31034997	Yes	
row_141	RIN2	11864	-0.05091686174273491	-0.30923384	Yes	
row_142	PDPN	11933	-0.051709383726119995	-0.3106451	Yes	
row_143	DOCK10	11934	-0.05171765759587288	-0.3084759	Yes	
row_144	RIPOR1	11995	-0.05246976017951965	-0.30946594	Yes	
row_145	CHML	12021	-0.05276945233345032	-0.3086131	Yes	
row_146	ITPKB	12051	-0.053191546350717545	-0.30797085	Yes	
row_147	RHOQ	12058	-0.05331221967935562	-0.30611756	Yes	
row_148	RABL3	12086	-0.05377190560102463	-0.30537003	Yes	
row_149	RHOV	12156	-0.05470360442996025	-0.30683392	Yes	
row_150	BCL6	12165	-0.05477304756641388	-0.30508596	Yes	
row_151	STARD13	12180	-0.055051062256097794	-0.30365393	Yes	
row_152	SRGAP3	12244	-0.05606697499752045	-0.3048019	Yes	
row_153	PSD	12274	-0.05638888478279114	-0.30415967	Yes	
row_154	F2RL2	12295	-0.056597836315631866	-0.30304354	Yes	
row_155	CAVIN4	12307	-0.05679986998438835	-0.30145353	Yes	
row_156	RGL3	12314	-0.05690719559788704	-0.29960027	Yes	
row_157	RAB15	12337	-0.05710281431674957	-0.29858947	Yes	
row_158	RAB30	12354	-0.057318419218063354	-0.29726273	Yes	
row_159	RHOC	12370	-0.05762062221765518	-0.29588333	Yes	
row_160	CDC42EP4	12394	-0.05804162472486496	-0.29492515	Yes	
row_161	CCDC125	12400	-0.05811144411563873	-0.29301924	Yes	
row_162	SHC3	12438	-0.058592136949300766	-0.29279822	Yes	
row_163	ARHGEF17	12466	-0.05918058753013611	-0.2920507	Yes	
row_164	RAPGEF5	12480	-0.05933862924575806	-0.290566	Yes	
row_165	GPSM2	12482	-0.05934286490082741	-0.28844944	Yes	
row_166	DEPDC1B	12485	-0.05936804041266441	-0.28638554	Yes	
row_167	ARHGAP44	12505	-0.05971865355968475	-0.28521678	Yes	
row_168	ARHGEF4	12644	-0.061772339046001434	-0.29031378	Yes	
row_169	EPS8L2	12665	-0.062025848776102066	-0.28919768	Yes	
row_170	PSD4	12705	-0.06248163804411888	-0.28908196	Yes	
row_171	DOCK3	12739	-0.06289879232645035	-0.28865033	Yes	
row_172	SLIT2	12749	-0.06308075040578842	-0.28695503	Yes	
row_173	SH2D3C	12771	-0.0634482353925705	-0.28589156	Yes	
row_174	CDC42EP3	12775	-0.06346181780099869	-0.28388032	Yes	
row_175	KANK1	12782	-0.06355379521846771	-0.28202707	Yes	
row_176	TRIM28	12823	-0.0640789195895195	-0.281964	Yes	
row_177	RAB38	12846	-0.0643368810415268	-0.2809532	Yes	
