NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PSMA7	9	0.5335395932197571	0.014028453	Yes	
row_1	PSMB6	38	0.4338285028934479	0.027076717	Yes	
row_2	PSMA3	55	0.4033578038215637	0.040744048	Yes	
row_3	PSMB3	62	0.3797943890094757	0.054927267	Yes	
row_4	PSMA2	73	0.3721650540828705	0.06890413	Yes	
row_5	PSMB2	75	0.3707032799720764	0.083345294	Yes	
row_6	PSMA6	96	0.3505672514438629	0.09680627	Yes	
row_7	PSMD7	123	0.3135051131248474	0.10995772	Yes	
row_8	PSMB4	138	0.29711490869522095	0.12372822	Yes	
row_9	PSMD8	147	0.2887265384197235	0.13780826	Yes	
row_10	PSMB1	151	0.2828443646430969	0.15214625	Yes	
row_11	PSMB5	161	0.2757352292537689	0.16617471	Yes	
row_12	PSMA4	183	0.2600933015346527	0.17958409	Yes	
row_13	PSMA1	275	0.2062595784664154	0.18938226	Yes	
row_14	IFI30	316	0.18848158419132233	0.20181145	Yes	
row_15	PSME1	348	0.1751604676246643	0.21470495	Yes	
row_16	PSMD3	400	0.15832926332950592	0.22656666	Yes	
row_17	PSMC5	461	0.14523637294769287	0.23796408	Yes	
row_18	PSMD6	529	0.13365551829338074	0.24900037	Yes	
row_19	PSMC3	747	0.09529339522123337	0.25229833	Yes	
row_20	PSMA5	789	0.08938080817461014	0.26467595	Yes	
row_21	PSMC6	818	0.08499512821435928	0.2777242	Yes	
row_22	PSME2	864	0.07912924885749817	0.28989545	Yes	
row_23	PSMB7	901	0.0738365426659584	0.302531	Yes	
row_24	PSMD11	1269	0.04193311929702759	0.2980906	Yes	
row_25	PSMD4	1284	0.04114650562405586	0.31186113	Yes	
row_26	PSMC2	1356	0.037455830723047256	0.32269105	Yes	
row_27	PSMD14	1461	0.03239729255437851	0.33181858	Yes	
row_28	PSMC4	1690	0.025169502943754196	0.33454904	Yes	
row_29	PSMD2	1778	0.022588234394788742	0.34455356	Yes	
row_30	TAP2	1862	0.02070634439587593	0.35476443	Yes	
row_31	B2M	2024	0.01792595162987709	0.36095136	Yes	
row_32	PSMD10	2096	0.016619235277175903	0.37178132	Yes	
row_33	PSMB11	6122	-0.010651870630681515	0.17862858	No	
row_34	NCF4	6414	-0.011810008436441422	0.17810895	No	
row_35	TAP1	6905	-0.014139075763523579	0.16732311	No	
row_36	NCF1	7408	-0.016358455643057823	0.15591823	No	
row_37	CD207	7729	-0.01773362047970295	0.15390252	No	
row_38	PSMC1	7926	-0.018703976646065712	0.15828384	No	
row_39	NCF2	9671	-0.029476838186383247	0.08280548	No	
row_40	PSMF1	9718	-0.029843289405107498	0.09492514	No	
row_41	VAMP3	10751	-0.038763657212257385	0.05617811	No	
row_42	VAMP8	11443	-0.045490894466638565	0.035022907	No	
row_43	PSMB9	11477	-0.04583108425140381	0.047813226	No	
row_44	CYBB	11975	-0.05222298949956894	0.036666274	No	
row_45	CD36	12093	-0.05386076867580414	0.045123123	No	
row_46	PSMB8	12373	-0.057690467685461044	0.04522256	No	
row_47	TAPBP	12544	-0.060324594378471375	0.050945196	No	
row_48	SNAP23	12634	-0.06153472512960434	0.060846534	No	
row_49	CYBA	12808	-0.06383904069662094	0.0664144	No	
row_50	PSMB10	12923	-0.06547965109348297	0.07502602	No	
row_51	FCER1G	13087	-0.06839742511510849	0.08110978	No	
row_52	PSMD9	13757	-0.079105906188488	0.061089527	No	
row_53	PSMD12	14136	-0.08596930652856827	0.05608166	No	
row_54	SEC22B	14596	-0.0954703688621521	0.04689509	No	
row_55	PSMD13	14853	-0.10037441551685333	0.048181076	No	
row_56	PSMD5	15140	-0.10604321956634521	0.047919393	No	
row_57	ITGB5	15895	-0.12314816564321518	0.023514085	No	
row_58	IKBKG	15971	-0.12520448863506317	0.03413767	No	
row_59	IKBKB	16140	-0.12967225909233093	0.03996348	No	
row_60	PSMD1	16920	-0.15288607776165009	0.0142684495	No	
row_61	MFSD6	17245	-0.16454936563968658	0.012046387	No	
row_62	PDIA3	17312	-0.1670420914888382	0.02313427	No	
row_63	PSME3	17400	-0.1701347827911377	0.033138786	No	
row_64	ITGAV	17711	-0.18415524065494537	0.03163897	No	
row_65	CALR	18222	-0.20932990312576294	0.019821363	No	
row_66	CHUK	18271	-0.2128080576658249	0.031837847	No	
row_67	LNPEP	18613	-0.23670706152915955	0.028738772	No	
row_68	PSME4	18614	-0.23681512475013733	0.04323153	No	
