NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TOX	16	0.3810226619243622	0.0058175684	No	
row_1	EZH2	49	0.340073823928833	0.0068144077	No	
row_2	SHTN1	53	0.33497029542922974	0.016548818	No	
row_3	ANLN	87	0.3212633728981018	0.017244361	No	
row_4	HRAS	187	0.2946508526802063	-0.0019456019	No	
row_5	HSPA5	220	0.2880741059780121	-9.4876264E-4	No	
row_6	ROR1	320	0.27449724078178406	-0.020138728	No	
row_7	EPHA4	328	0.27314770221710205	-0.011609498	No	
row_8	NME2	339	0.2710143029689789	-0.003984156	No	
row_9	DAB2IP	350	0.26983967423439026	0.0036411856	No	
row_10	NRP1	352	0.2697104513645172	0.013978188	No	
row_11	NFE2L2	381	0.2664867639541626	0.01618021	No	
row_12	CUX2	413	0.2623666524887085	0.017478343	No	
row_13	RET	418	0.2618330121040344	0.02691146	No	
row_14	PAK3	428	0.26100030541419983	0.034838095	No	
row_15	IQGAP1	573	0.24659091234207153	0.0020898317	No	
row_16	FUT9	610	0.2439677119255066	0.0018814888	No	
row_17	RHOQ	635	0.24054154753684998	0.0052886927	No	
row_18	MNS1	689	0.2353062778711319	-4.1675143E-5	No	
row_19	TGFBR1	709	0.2333131581544876	0.0048720064	No	
row_20	EEF2K	858	0.22005389630794525	-0.02908144	No	
row_21	PFN1	1037	0.2052796185016632	-0.07207376	No	
row_22	DDX56	1092	0.20165804028511047	-0.07770542	No	
row_23	NDNF	1126	0.19922350347042084	-0.07700987	No	
row_24	CDC42EP3	1136	0.19864585995674133	-0.069083236	No	
row_25	FLNA	1275	0.18759256601333618	-0.10002373	No	
row_26	PLXNA2	1359	0.17928557097911835	-0.114392966	No	
row_27	FN1	1442	0.17260584235191345	-0.1284609	Yes	
row_28	LRP1	1443	0.1725364476442337	-0.1178226	Yes	
row_29	TWF2	1476	0.16777704656124115	-0.11682577	Yes	
row_30	PTK2B	1492	0.16579346358776093	-0.1107069	Yes	
row_31	BMP7	1543	0.1593482345342636	-0.11513338	Yes	
row_32	MAP6	1580	0.15585921704769135	-0.11534172	Yes	
row_33	PACSIN1	1589	0.1548050045967102	-0.10711379	Yes	
row_34	CARMIL1	1604	0.15280884504318237	-0.100693636	Yes	
row_35	VLDLR	1623	0.15046554803848267	-0.095478654	Yes	
row_36	ROBO2	1674	0.14071132242679596	-0.09990513	Yes	
row_37	EPS8	1683	0.13849888741970062	-0.091677204	Yes	
row_38	NLGN1	1686	0.13818198442459106	-0.081641495	Yes	
row_39	CHODL	1693	0.1367092728614807	-0.07281097	Yes	
row_40	ROBO1	1697	0.13599447906017303	-0.06307656	Yes	
row_41	MAP1B	1701	0.13520361483097076	-0.053342152	Yes	
row_42	FYN	1790	0.11484897136688232	-0.06921787	Yes	
row_43	DBN1	1794	0.1145462766289711	-0.059483454	Yes	
row_44	DNM3	1820	0.10797768086194992	-0.056377545	Yes	
row_45	AUTS2	1882	0.0884740874171257	-0.06411828	Yes	
row_46	KIT	1886	0.08686612546443939	-0.054383866	Yes	
row_47	PLXNA4	1894	0.08501236885786057	-0.04585464	Yes	
row_48	ATP8A2	1897	0.08366083353757858	-0.03581893	Yes	
row_49	PLEK2	1913	0.07608352601528168	-0.029700069	Yes	
row_50	SERPINI1	1931	0.06923151016235352	-0.024183795	Yes	
row_51	GRN	1943	0.06523451954126358	-0.01685975	Yes	
row_52	PLPPR5	2005	0.043246228247880936	-0.024600482	Yes	
row_53	OCLN	2037	0.03222024440765381	-0.023302346	Yes	
row_54	PTN	2088	0.015199972316622734	-0.027728828	Yes	
row_55	PAK1	2127	0.008239001035690308	-0.028539762	Yes	
row_56	FEZ1	2188	0.002738822950050235	-0.0359792	Yes	
row_57	HAP1	2218	0.0018292685272172093	-0.03407847	Yes	
row_58	CCR7	2219	0.0017850515432655811	-0.023440175	Yes	
row_59	CNR1	2224	0.0016984776593744755	-0.01400706	Yes	
row_60	HGF	2229	0.001619230373762548	-0.0045739445	Yes	
row_61	STMN2	2485	3.5254131944384426E-5	-0.07076602	Yes	
row_62	GPM6A	2489	3.3549244108144194E-5	-0.061031606	Yes	
row_63	RELN	2500	2.6985762815456837E-5	-0.053406265	Yes	
row_64	P2RX7	2504	2.554845377744641E-5	-0.043671854	Yes	
row_65	RGS2	2514	2.321963620488532E-5	-0.03574522	Yes	
row_66	ITGA2	2515	2.3049058654578403E-5	-0.02510692	Yes	
row_67	CNTN1	2529	2.0559595213853754E-5	-0.018385464	Yes	
row_68	ANKRD1	2575	8.34323054732522E-6	-0.021305468	Yes	
row_69	VIL1	2588	6.687072072963929E-6	-0.014282716	Yes	
row_70	MAGI2	2651	2.4056296297203517E-6	-0.022324745	Yes	
row_71	EPHA3	2734	3.6005806691719044E-7	-0.036392685	Yes	
