NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CDK1	14	0.38188838958740234	0.005876508	Yes	
row_1	PRMT1	44	0.3415966331958771	0.007226764	Yes	
row_2	EZH2	49	0.340073823928833	0.016120773	Yes	
row_3	TPX2	72	0.3270148038864136	0.019583281	Yes	
row_4	PSMD1	84	0.3225582242012024	0.026365038	Yes	
row_5	ANLN	87	0.3212633728981018	0.03586255	Yes	
row_6	AVEN	97	0.3182271122932434	0.043247808	Yes	
row_7	CENPF	113	0.3124740719795227	0.048822567	Yes	
row_8	CLSPN	138	0.3048090636730194	0.05168157	Yes	
row_9	HMMR	182	0.29524287581443787	0.048807327	Yes	
row_10	AURKB	205	0.2921940088272095	0.05226983	Yes	
row_11	BLM	207	0.2919192314147949	0.062069092	Yes	
row_12	FBXO5	213	0.29041382670402527	0.07066135	Yes	
row_13	PSMA2	236	0.2862759530544281	0.07412386	Yes	
row_14	BRCA1	241	0.28497979044914246	0.08301787	Yes	
row_15	CENPE	259	0.28172606229782104	0.08798913	Yes	
row_16	PINX1	277	0.2797684967517853	0.09296039	Yes	
row_17	DTL	278	0.2795591354370117	0.10306139	Yes	
row_18	HMGA2	288	0.27788692712783813	0.110446654	Yes	
row_19	KIF14	307	0.27565503120422363	0.115116164	Yes	
row_20	TTK	310	0.2752940058708191	0.12461367	Yes	
row_21	E2F7	318	0.27461427450180054	0.13260242	Yes	
row_22	WEE1	322	0.27399253845214844	0.14179818	Yes	
row_23	CEP57	374	0.26713189482688904	0.13650994	Yes	
row_24	CDT1	378	0.2666721045970917	0.1457057	Yes	
row_25	NDC80	395	0.26420822739601135	0.15097871	Yes	
row_26	TFDP2	421	0.26141637563705444	0.15353596	Yes	
row_27	BUB1	468	0.2562650740146637	0.14975648	Yes	
row_28	BUB3	470	0.25600165128707886	0.15955573	Yes	
row_29	PLK4	471	0.25592896342277527	0.16965674	Yes	
row_30	PSMB5	501	0.25227493047714233	0.17100699	Yes	
row_31	CDC25B	511	0.2515828609466553	0.17839226	Yes	
row_32	PSMD14	525	0.2500828206539154	0.1845705	Yes	
row_33	PSMD11	527	0.249762624502182	0.19436978	Yes	
row_34	DBF4	535	0.24914169311523438	0.20235853	Yes	
row_35	SPDL1	559	0.24754181504249573	0.20551929	Yes	
row_36	APEX1	572	0.24660269916057587	0.2119993	Yes	
row_37	ANAPC5	594	0.24505531787872314	0.21576355	Yes	
row_38	E2F8	634	0.24062474071979523	0.21409631	Yes	
row_39	ESPL1	651	0.23929551243782043	0.21936932	Yes	
row_40	HAUS1	662	0.2381376177072525	0.22645283	Yes	
row_41	CCNB1	664	0.2379988580942154	0.23625208	Yes	
row_42	SMARCD3	674	0.23694568872451782	0.24363734	Yes	
row_43	MIIP	694	0.2349415272474289	0.2480051	Yes	
row_44	PSMG2	701	0.23416118323802948	0.25629562	Yes	
row_45	PSMA5	742	0.22988566756248474	0.2543266	Yes	
row_46	PSMC2	762	0.22790132462978363	0.25869438	Yes	
row_47	PSMB3	764	0.22787414491176605	0.26849362	Yes	
row_48	FAM83D	768	0.22749780118465424	0.2776894	Yes	
row_49	CDC6	776	0.22668702900409698	0.28567815	Yes	
row_50	ANXA1	824	0.22303654253482819	0.2815969	Yes	
row_51	NBN	846	0.2210085541009903	0.28536117	Yes	
row_52	PSMB4	873	0.21897247433662415	0.28761667	Yes	
row_53	PSMD4	911	0.21592850983142853	0.28655294	Yes	
row_54	PSME1	914	0.2156582772731781	0.29605043	Yes	
row_55	DCTN3	943	0.21358749270439148	0.29770243	Yes	
row_56	CDKN1B	954	0.2128262221813202	0.30478594	Yes	
row_57	FZR1	1001	0.20843274891376495	0.30100644	Yes	
row_58	PCBP4	1067	0.2037600725889206	0.2914937	Yes	
row_59	ANAPC11	1073	0.20345762372016907	0.30008596	Yes	
row_60	CDCA5	1077	0.20314288139343262	0.3092817	Yes	
row_61	FHL1	1079	0.20289716124534607	0.31908098	Yes	
row_62	AURKA	1097	0.20135822892189026	0.32405224	Yes	
row_63	PSMC4	1137	0.1985262930393219	0.32238498	Yes	
row_64	PSME3	1203	0.19359856843948364	0.31287223	Yes	
row_65	PSMB6	1228	0.19151939451694489	0.31573126	Yes	
row_66	PSMA4	1229	0.1914752870798111	0.32583225	Yes	
row_67	NEK2	1241	0.19052305817604065	0.332614	Yes	
row_68	PSMD2	1263	0.18902002274990082	0.33637828	Yes	
row_69	DCTN1	1279	0.18742921948432922	0.34195304	Yes	
row_70	PRMT2	1298	0.18511341512203217	0.34662253	Yes	
row_71	UBE2C	1309	0.18384690582752228	0.35370606	Yes	
row_72	HAUS5	1374	0.17812615633010864	0.34449506	Yes	
row_73	SIRT2	1395	0.17659775912761688	0.34856105	Yes	
row_74	RPA2	1424	0.17429529130458832	0.35021305	Yes	
row_75	PLRG1	1431	0.17357929050922394	0.35850358	Yes	
row_76	PSMB10	1450	0.17187926173210144	0.36317307	Yes	
row_77	ATP2B4	1459	0.1697978526353836	0.3708601	Yes	
row_78	OVOL1	1461	0.16949225962162018	0.38065934	Yes	
row_79	ATF5	1474	0.16783398389816284	0.38713935	Yes	
row_80	RGCC	1490	0.165824294090271	0.3927141	Yes	
row_81	PSME2	1499	0.1648457944393158	0.40040112	Yes	
row_82	CCND1	1508	0.16368938982486725	0.40808812	Yes	
row_83	CDKN2C	1694	0.13665993511676788	0.36236537	No	
row_84	PLK1	1720	0.13122515380382538	0.3649226	No	
row_85	CDKN1A	1809	0.11152564734220505	0.34846961	No	
row_86	CDC14B	1872	0.09092184156179428	0.3398621	No	
row_87	KLF4	1883	0.08845490217208862	0.34694564	No	
row_88	EGFR	1932	0.06917192786931992	0.34256265	No	
row_89	ADAMTS1	2002	0.044366203248500824	0.33184287	No	
row_90	CDC14A	2039	0.0316368043422699	0.33108088	No	
row_91	GPR132	2602	5.47245053894585E-6	0.17159832	No	
row_92	FGF10	2633	3.2063189792097546E-6	0.17264682	No	
row_93	TUBB4A	2725	4.5112400925972906E-7	0.15528858	No	
row_94	ZFP36L1	2836	1.9785938221161814E-8	0.13219707	No	
row_95	CCL2	3092	1.3878126078892272E-12	0.065351784	No	
row_96	GADD45A	3143	1.5505721435559588E-13	0.06036529	No	
row_97	STOX1	3187	1.2852824578561076E-14	0.057491045	No	
row_98	CYP1A1	3281	4.845984679082709E-17	0.03952929	No	
