NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TNFAIP3	155	0.30044835805892944	-0.013572804	No	
row_1	SH3KBP1	518	0.25056999921798706	-0.088351995	No	
row_2	MEF2C	556	0.2479090541601181	-0.0670342	No	
row_3	AHR	575	0.24648568034172058	-0.04009843	No	
row_4	IRS2	818	0.2234577089548111	-0.07939566	No	
row_5	TGFB1	1089	0.20182788372039795	-0.126972	No	
row_6	NFATC2	1207	0.19324332475662231	-0.12930885	No	
row_7	HMGB3	1582	0.15566691756248474	-0.20763624	No	
row_8	PARP3	1684	0.1384463906288147	-0.20524216	No	
row_9	CLCF1	1730	0.12898534536361694	-0.18628983	No	
row_10	CDKN1A	1809	0.11152564734220505	-0.17709504	No	
row_11	IGHM	2207	0.002178443828597665	-0.26222312	Yes	
row_12	CARD11	2213	0.0020055898930877447	-0.2314435	Yes	
row_13	IGHG1	2274	8.498194511048496E-4	-0.21692641	Yes	
row_14	NCKAP1L	2377	1.492582814535126E-4	-0.21482801	Yes	
row_15	CD22	2401	1.2173955474281684E-4	-0.18937065	Yes	
row_16	TRBC2	2413	1.018859475152567E-4	-0.1603651	Yes	
row_17	BANK1	2433	7.964359247125685E-5	-0.13372502	Yes	
row_18	IL6	2488	3.43419196724426E-5	-0.11743384	Yes	
row_19	BST1	2524	2.141422010026872E-5	-0.095524676	Yes	
row_20	INHBA	2532	1.9668212189571932E-5	-0.0653364	Yes	
row_21	SYK	2576	8.246969628089573E-6	-0.045792703	Yes	
row_22	CD38	2716	5.818364456899872E-7	-0.05463458	Yes	
row_23	PTPRC	2744	2.6867533620134054E-7	-0.030359956	Yes	
row_24	ZFP36L1	2836	1.9785938221161814E-8	-0.025009047	Yes	
row_25	CD74	3049	1.0764300908960855E-11	-0.05543578	Yes	
row_26	SAMSN1	3081	3.0007454854263926E-12	-0.03234389	Yes	
row_27	CD300A	3152	9.140988476135509E-14	-0.020783639	Yes	
row_28	TNFSF4	3172	2.939150794490156E-14	0.005856447	Yes	
row_29	SFRP1	3188	1.2401854920080467E-14	0.033679266	Yes	
row_30	CD28	3397	0.0	0.004435262	Yes	
