NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PROX1	714	0.23288293182849884	-0.16510281	No	
row_1	YY1	885	0.2180553525686264	-0.16978097	No	
row_2	RORB	1313	0.18326008319854736	-0.250248	Yes	
row_3	BMP4	1410	0.1753753125667572	-0.23310366	Yes	
row_4	COL8A1	1514	0.1629338413476944	-0.21802364	Yes	
row_5	BMP7	1543	0.1593482345342636	-0.18082625	Yes	
row_6	NECTIN1	1603	0.1528853327035904	-0.1527707	Yes	
row_7	BCAR3	1606	0.15216577053070068	-0.10790594	Yes	
row_8	HCN1	1640	0.14793549478054047	-0.072183035	Yes	
row_9	EPHB2	1847	0.09840647876262665	-0.08747753	Yes	
row_10	ATP8A2	1897	0.08366083353757858	-0.056472998	Yes	
row_11	AHI1	1914	0.07578393071889877	-0.015736824	Yes	
row_12	PTN	2088	0.015199972316622734	-0.021299675	Yes	
row_13	DLL1	2102	0.012249374762177467	0.020321194	Yes	
row_14	THY1	2472	4.6422690502367914E-5	-0.043041717	Yes	
row_15	SLC1A1	2503	2.595007754280232E-5	-0.0064341174	Yes	
row_16	PROM1	2822	3.583379637461803E-8	-0.05475722	Yes	
row_17	DSCAM	3014	4.1083067503500104E-11	-0.06562824	Yes	
row_18	CABP4	3074	3.839836434926802E-12	-0.03757269	Yes	
row_19	STRA6	3106	9.041707812150468E-13	-0.0012599871	Yes	
row_20	CRB1	3110	7.994234614561169E-13	0.043309864	Yes	
row_21	CALB1	3390	7.822903149778815E-31	0.0064877975	Yes	
