NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PRKCZ	105	0.31553056836128235	-0.015727643	No	
row_1	NCAPG2	210	0.29102981090545654	-0.031156689	No	
row_2	CD44	291	0.27746596932411194	-0.039419416	No	
row_3	HES1	317	0.2747756242752075	-0.03125933	No	
row_4	EPHA4	328	0.27314770221710205	-0.018620297	No	
row_5	NRP1	352	0.2697104513645172	-0.00986302	No	
row_6	BMP6	451	0.25847673416137695	-0.023500487	No	
row_7	ICAM1	532	0.2494228631258011	-0.031763215	No	
row_8	IQGAP1	573	0.24659091234207153	-0.028082078	No	
row_9	ANGPT1	617	0.24297288060188293	-0.025296733	No	
row_10	CAV1	820	0.22340364754199982	-0.06998824	No	
row_11	EREG	822	0.22310638427734375	-0.05466184	No	
row_12	AREG	1042	0.2050429731607437	-0.1044295	No	
row_13	TGFB1	1089	0.20182788372039795	-0.10253994	No	
row_14	ZFYVE28	1152	0.19751811027526855	-0.10542793	No	
row_15	GHR	1481	0.16734178364276886	-0.18774262	Yes	
row_16	PTK2B	1492	0.16579346358776093	-0.17510357	Yes	
row_17	GPRC5A	1494	0.16576257348060608	-0.15977718	Yes	
row_18	EFNA1	1555	0.15832290053367615	-0.16206796	Yes	
row_19	GRM5	1594	0.1533782184123993	-0.15778965	Yes	
row_20	TNFRSF1A	1671	0.14137393236160278	-0.16485798	Yes	
row_21	FGF7	1692	0.13673712313175201	-0.15520492	Yes	
row_22	AGT	1718	0.1318071186542511	-0.14704484	Yes	
row_23	CLCF1	1730	0.12898534536361694	-0.1347044	Yes	
row_24	BTC	1761	0.12327263504266739	-0.12803729	Yes	
row_25	FYN	1790	0.11484897136688232	-0.120772995	Yes	
row_26	EFNA5	1817	0.10941527783870697	-0.11291151	Yes	
row_27	KIT	1886	0.08686612546443939	-0.117591076	Yes	
row_28	EGFR	1932	0.06917192786931992	-0.11540292	Yes	
row_29	ERBB3	1967	0.05783911421895027	-0.10993021	Yes	
row_30	PDGFB	1986	0.05086129531264305	-0.09967995	Yes	
row_31	DOK7	2006	0.04306914657354355	-0.08972828	Yes	
row_32	DOCK3	2082	0.016842905431985855	-0.09649803	Yes	
row_33	HGF	2229	0.001619230373762548	-0.12446813	Yes	
row_34	ITGB2	2268	8.984387386590242E-4	-0.1201898	Yes	
row_35	IGF1	2280	7.572717149741948E-4	-0.10784937	Yes	
row_36	GREM1	2336	2.744378871284425E-4	-0.108647175	Yes	
row_37	BANK1	2433	7.964359247125685E-5	-0.12168745	Yes	
row_38	HTR2A	2441	6.930167728569359E-5	-0.10815263	Yes	
row_39	THY1	2472	4.6422690502367914E-5	-0.10148552	Yes	
row_40	IL6	2488	3.43419196724426E-5	-0.090339474	Yes	
row_41	RELN	2500	2.6985762815456837E-5	-0.07799903	Yes	
row_42	THBS4	2502	2.6285155399818905E-5	-0.06267263	Yes	
row_43	BST1	2524	2.141422010026872E-5	-0.05331816	Yes	
row_44	CNTN1	2529	2.0559595213853754E-5	-0.038887545	Yes	
row_45	CCL5	2547	1.584904021001421E-5	-0.02833869	Yes	
row_46	FLT3	2564	1.070521193469176E-5	-0.017491234	Yes	
row_47	SYK	2576	8.246969628089573E-6	-0.0051507973	Yes	
row_48	ERBB4	2597	6.09514881944051E-6	0.0045022704	Yes	
row_49	ISL1	2610	4.867843927058857E-6	0.016544111	Yes	
row_50	CD80	2617	4.456724127521738E-6	0.030377531	Yes	
row_51	FGF10	2633	3.2063189792097546E-6	0.041523583	Yes	
row_52	EPHA7	2700	7.672965125493647E-7	0.03744121	Yes	
row_53	PTPRC	2744	2.6867533620134054E-7	0.040226553	Yes	
row_54	ENPP2	2834	2.073823601733693E-8	0.029276457	Yes	
row_55	GAS6	2874	6.658472884168987E-9	0.033256188	Yes	
row_56	BDNF	2916	1.7494097281911536E-9	0.03663873	Yes	
row_57	CD74	3049	1.0764300908960855E-11	0.012848977	Yes	
row_58	CD36	3062	6.476394507487493E-12	0.024890818	Yes	
row_59	SAMSN1	3081	3.0007454854263926E-12	0.03514108	Yes	
row_60	CD300A	3152	9.140988476135509E-14	0.029864317	Yes	
row_61	SFRP1	3188	1.2401854920080467E-14	0.035038438	Yes	
row_62	AFAP1L2	3296	1.5045846242078137E-17	0.018713601	Yes	
row_63	PDGFD	3355	8.519557220306279E-21	0.017019998	Yes	
