archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO_SIGNAL_PEPTIDE_PROCESSING,0.033245,474.6392,595.5134,1,1
1,GO_REGULATION_OF_PROSTAGLANDIN_SECRETION,0.00057531,294.4813,243.3485,1,1
1,GO_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION,0.00060992,288.2718,241.0368,1,1
1,GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.0060238,279.8532,181.2793,1,1
1,GO_PROSTAGLANDIN_SECRETION,0.00057531,245.0972,202.929,1,1
1,GO_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.0047188,234.7749,154.538,1,1
1,GO_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,0.0020776,220.2972,167.299,1,1
1,GO_PROSTAGLANDIN_TRANSPORT,0.00048214,207.6269,175.2328,1,1
1,GO_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION,0.015104,204.4326,131.9242,1,1
1,GO_PROTEIN_TRIMERIZATION,0.0080134,176.5023,120.2348,1,1
1,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.0010798,175.3311,137.7397,1,1
1,GO_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT,0.00057531,171.998,143.0691,1,1
1,GO_REGULATION_OF_ICOSANOID_SECRETION,0.00054254,171.0572,143.6304,1,1
1,GO_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING,0.00020554,170.2041,136.746,1,1
1,GO_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.0038653,169.5329,112.991,1,1
1,GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.0063209,153.5393,96.2576,1,1
1,GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.0049572,149.1884,98.2386,1,1
1,GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.00064645,143.5418,113.2191,1,1
1,GO_B_CELL_APOPTOTIC_PROCESS,0.0025648,135.6736,90.4881,1,1
1,GO_NEGATIVE_REGULATION_OF_CELL_AGING,0.0031545,133.4412,101.1386,1,1
1,GO_REGULATION_OF_FATTY_ACID_TRANSPORT,0.00068502,129.4465,105.4002,1,1
1,GO_PROTEIN_KINASE_A_SIGNALING,0.00031664,113.602,88.8845,1,1
1,GO_B_CELL_HOMEOSTASIS,0.0044907,111.1375,73.1757,1,1
1,GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.012106,106.2696,64.2789,1,1
1,GO_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,0.0012758,105.9553,78.7489,1,1
1,GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.0052065,105.9254,70.3386,1,1
1,GO_ARACHIDONIC_ACID_SECRETION,0.0057394,104.386,70.251,1,1
1,GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,0.00014062,103.4445,131.1979,1,1
1,GO_MYELOID_CELL_APOPTOTIC_PROCESS,0.017954,92.4761,55.0801,1,1
1,GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,0.016475,89.5825,51.1299,1,1
1,GO_PONS_DEVELOPMENT,0.013235,85.3821,83.93,1,1
1,GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,0.0012071,83.543,67.6583,1,1
1,GO_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS,0.0083971,82.2412,76.919,1,1
1,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_ARREST,0.02951,81.6346,82.8146,1,1
1,GO_LIPID_EXPORT_FROM_CELL,0.00054254,80.9655,66.8843,1,1
1,GO_MEIOTIC_SPINDLE_ORGANIZATION,0.00013188,80.38,67.014,1,1
1,GO_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.0013481,78.5992,221.6094,1,1
1,GO_AXONAL_TRANSPORT_OF_MITOCHONDRION,0.0092139,74.3795,58.2504,1,1
1,GO_RESPONSE_TO_INTERLEUKIN_12,0.034576,72.3519,55.7185,1,1
1,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,0.00040321,68.5058,57.6204,1,1
1,GO_MACROPHAGE_CHEMOTAXIS,0.0052065,68.3842,49.0461,1,1
1,GO_REGULATION_OF_MACROPHAGE_MIGRATION,0.0060238,66.7874,47.1833,1,1
1,GO_PROTEIN_LOCALIZATION_TO_PRESYNAPSE,0.0012758,66.1315,61.3383,1,1
1,GO_FATTY_ACID_DERIVATIVE_TRANSPORT,0.0052065,65.9397,46.2089,1,1
1,GO_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,0.007293,65.8056,42.1621,1,1
1,GO_REGULATION_OF_MACROPHAGE_ACTIVATION,0.010572,64.9792,40.2363,1,1
1,GO_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,1.4947e-05,62.3544,59.8494,1,1
1,GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT,0.022172,57.6796,37.0497,1,1
1,GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,0.014457,57.613,219.0948,1,1
1,GO_MONOAMINE_TRANSPORT,0.0083971,56.4597,43.0524,1,1
1,GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.0027019,56.0351,41.991,1,1
1,GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.019548,55.3232,32.659,1,1
1,GO_REGULATION_OF_B_CELL_PROLIFERATION,0.023112,55.1633,30.5882,1,1
1,GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY,0.0018673,54.6205,55.0396,1,1
1,GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,0.011574,52.21,30.5327,1,1
1,GO_LYMPHOCYTE_HOMEOSTASIS,0.008797,51.8282,32.2671,1,1
1,GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT,0.00076864,50.5353,42.5754,1,1
1,GO_AXO_DENDRITIC_PROTEIN_TRANSPORT,0.00057531,50.3141,51.3471,1,1
1,GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS,0.0080134,49.4739,38.7879,1,1
1,GO_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY,0.00081392,48.3793,39.3704,1,1
1,GO_POSITIVE_CHEMOTAXIS,0.0010798,47.7161,35.9478,1,1
1,GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,0.0096484,47.4655,29.4565,1,1
1,GO_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY,0.0010798,47.1673,52.3814,1,1
1,GO_MACROPHAGE_MIGRATION,0.015104,47.0962,31.4701,1,1
