NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PIAS4	3217	-0.01878206431865692	-0.103009075	Yes	
row_1	VDR	3611	-0.02146371454000473	-0.060728244	Yes	
row_2	CUBN	4256	-0.026686158031225204	-0.031360928	Yes	
row_3	CYP1A1	5295	-0.03663807362318039	-0.02226423	Yes	
row_4	FGF23	5323	-0.03701537847518921	0.038846668	Yes	
row_5	CYP27A1	5623	-0.040392447263002396	0.08596364	Yes	
row_6	CYP11A1	6142	-0.04691312089562416	0.12181343	Yes	
row_7	CYP27B1	7244	-0.06193830445408821	0.12766889	Yes	
row_8	LRP2	7345	-0.06320951133966446	0.18502407	Yes	
row_9	CYP2R1	7699	-0.06824146956205368	0.22936283	Yes	
row_10	TNF	8326	-0.0787028819322586	0.25965622	Yes	
row_11	SNAI2	9977	-0.10856357961893082	0.23726657	Yes	
row_12	SNAI1	10974	-0.1312853991985321	0.2485241	Yes	
row_13	NFKB1	11346	-0.1402609944343567	0.29193678	Yes	
row_14	LGMN	11568	-0.1457042694091797	0.34306672	Yes	
row_15	GFI1	16585	-0.3403184115886688	0.14750221	No	
