NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SLC4A11	82	-4.579660017043352E-4	0.032815892	Yes	
row_1	AQP11	237	-0.001362374983727932	0.061925407	Yes	
row_2	AQP3	810	-0.004478180781006813	0.069517374	Yes	
row_3	SLC5A1	1243	-0.006739389151334763	0.08431617	Yes	
row_4	EXT2	1465	-0.00791564304381609	0.1099767	Yes	
row_5	AQP6	1902	-0.010398093611001968	0.124569595	Yes	
row_6	AQP2	2230	-0.012372746132314205	0.14477353	Yes	
row_7	SLC26A6	2668	-0.01510822307318449	0.15931493	Yes	
row_8	AQP8	2839	-0.016122745350003242	0.18760082	Yes	
row_9	CSF2	2926	-0.016732823103666306	0.22021079	Yes	
row_10	PDZD3	2955	-0.01692662015557289	0.25580648	Yes	
row_11	INPP5K	3266	-0.019064219668507576	0.2768855	Yes	
row_12	EDN1	3894	-0.023614022880792618	0.28164622	Yes	
row_13	MIP	5554	-0.039511583745479584	0.23328225	No	
row_14	AQP7	5646	-0.04080381244421005	0.26563483	No	
row_15	AQP1	7650	-0.06759701669216156	0.19956265	No	
row_16	SLC14A1	7724	-0.06855658441781998	0.23284183	No	
row_17	HYAL2	7957	-0.07231455296278	0.25793612	No	
row_18	AQP9	9874	-0.10665491223335266	0.19634245	No	
row_19	CFTR	11287	-0.13875792920589447	0.1606934	No	
row_20	EXT1	11730	-0.1500426083803177	0.17497742	No	
row_21	AQP5	13404	-0.19724556803703308	0.12589277	No	
row_22	ITPR1	15692	-0.2901254892349243	0.045201	No	
row_23	HAS2	16284	-0.32094505429267883	0.05181489	No	
row_24	AHCYL1	16954	-0.3669110834598541	0.05441355	No	
row_25	UPK3A	17336	-0.398975133895874	0.07183769	No	
row_26	AQP4	18984	-0.763091504573822	0.024091456	No	
