NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ZC3H11A	323	-0.0018004169687628746	-0.0113278935	No	
row_1	SRSF11	433	-0.002403117949143052	-0.011549865	No	
row_2	NUP85	439	-0.002430577063933015	-0.0063745664	No	
row_3	CPSF3	545	-0.002978960983455181	-0.006388951	No	
row_4	NXF2	1367	-0.007365723140537739	-0.043561466	No	
row_5	NUP62CL	2530	-0.014241466298699379	-0.0984308	No	
row_6	NUP62	3385	-0.019966328516602516	-0.13731591	No	
row_7	DESI1	3608	-0.021419450640678406	-0.14340222	No	
row_8	NCBP2	3783	-0.022660378366708755	-0.14699748	No	
row_9	STYX	4127	-0.025690680369734764	-0.15936331	No	
row_10	EIF4A3	4315	-0.027224326506257057	-0.16363324	No	
row_11	PTPN14	4658	-0.030370866879820824	-0.17594717	No	
row_12	BAG3	4924	-0.03280361369252205	-0.18426505	No	
row_13	LSG1	5565	-0.03965890780091286	-0.21204424	No	
row_14	SRSF3	5604	-0.04010026901960373	-0.20858154	No	
row_15	NXT1	5665	-0.04099404066801071	-0.20626056	No	
row_16	NUTF2	5705	-0.04160701856017113	-0.20284976	No	
row_17	THOC6	5807	-0.04272224381566048	-0.20265655	No	
row_18	RANBP3L	5978	-0.04469626769423485	-0.20604424	No	
row_19	NOP9	6204	-0.04754647985100746	-0.21228623	No	
row_20	TCF7L2	6547	-0.05216670781373978	-0.22460017	No	
row_21	RAPGEF3	6677	-0.053941141813993454	-0.22586007	No	
row_22	RAN	6935	-0.05757138133049011	-0.23376279	No	
row_23	HHEX	7063	-0.05916932225227356	-0.23491889	No	
row_24	LZTS2	7227	-0.061646342277526855	-0.23794329	No	
row_25	CPSF1	7367	-0.06350966542959213	-0.23972218	No	
row_26	CCHCR1	7546	-0.06619403511285782	-0.24352503	No	
row_27	SMURF1	7644	-0.0675586387515068	-0.24312423	No	
row_28	THOC5	8129	-0.0753067135810852	-0.26280752	No	
row_29	MAGOH	8169	-0.07607945054769516	-0.2593967	No	
row_30	SRSF7	8198	-0.07638947665691376	-0.25541505	No	
row_31	STRADA	8435	-0.08040348440408707	-0.26222792	No	
row_32	RITA1	8491	-0.08113782852888107	-0.25964746	No	
row_33	SSB	8672	-0.08415613323450089	-0.2635541	No	
row_34	U2AF1	8859	-0.08764586597681046	-0.26777214	No	
row_35	CDK5	9308	-0.09545032680034637	-0.28558713	No	
row_36	PKD1	9931	-0.10782957822084427	-0.31243217	No	
row_37	PHAX	10246	-0.11419659852981567	-0.323293	No	
row_38	THOC3	10378	-0.11685699224472046	-0.3246567	No	
row_39	RANBP17	10411	-0.11751433461904526	-0.32088262	No	
row_40	NUP133	10434	-0.11800318211317062	-0.31658956	No	
row_41	EIF5A	10502	-0.11936043202877045	-0.31463188	No	
row_42	THOC1	10576	-0.1210443452000618	-0.31298554	No	
row_43	PABPN1	10659	-0.12288524955511093	-0.31180632	No	
row_44	SEC13	10723	-0.12447428703308105	-0.30964103	No	
row_45	PARK7	10747	-0.12498726695775986	-0.30539986	No	
row_46	DNAJC27	10847	-0.12788736820220947	-0.30510288	No	
row_47	EMD	11139	-0.13522830605506897	-0.31477007	No	
row_48	NSUN2	11148	-0.1354658007621765	-0.30975047	No	
row_49	IL1B	11507	-0.14433494210243225	-0.32289475	No	
row_50	NEMF	11553	-0.14528970420360565	-0.3197953	No	
row_51	SP100	11885	-0.15390348434448242	-0.33153838	Yes	
row_52	NUP93	11910	-0.15433010458946228	-0.32734913	Yes	
row_53	RIOK2	11925	-0.15480725467205048	-0.3226409	Yes	
row_54	NUP43	12027	-0.15752656757831573	-0.3224477	Yes	
row_55	DDX19B	12090	-0.15920278429985046	-0.3202305	Yes	
row_56	RPS15	12236	-0.1625700294971466	-0.3223208	Yes	
row_57	TSC1	12339	-0.1656089872121811	-0.32217947	Yes	
row_58	SYMPK	12343	-0.16571597754955292	-0.31690037	Yes	
row_59	RAE1	12418	-0.16775304079055786	-0.31530595	Yes	
row_60	U2AF1L4	12531	-0.17099808156490326	-0.31568363	Yes	
row_61	POLR2D	12547	-0.17152665555477142	-0.3110273	Yes	
row_62	NDC1	12587	-0.1727665811777115	-0.30761647	Yes	
row_63	NMD3	12650	-0.17433910071849823	-0.3053993	Yes	
row_64	THOC7	12656	-0.1745140701532364	-0.300224	Yes	
row_65	SIRT7	12776	-0.1779460459947586	-0.30096495	Yes	
row_66	NUP35	12792	-0.17840859293937683	-0.2963086	Yes	
row_67	SDAD1	12869	-0.18016871809959412	-0.29481798	Yes	
row_68	NRDE2	12889	-0.1807136982679367	-0.29036924	Yes	
row_69	EIF6	12927	-0.18195195496082306	-0.28685465	Yes	
row_70	CHP1	13055	-0.18621163070201874	-0.28801078	Yes	
row_71	MALT1	13173	-0.18980152904987335	-0.28864792	Yes	
row_72	AKAP13	13195	-0.19069354236125946	-0.28430295	Yes	
row_73	RRS1	13233	-0.1917368322610855	-0.28078836	Yes	
row_74	SLU7	13314	-0.19438190758228302	-0.2795053	Yes	
row_75	AGFG1	13382	-0.19648581743240356	-0.27754763	Yes	
row_76	MCM3AP	13644	-0.20569941401481628	-0.2856579	Yes	
row_77	ATXN1	13705	-0.20757140219211578	-0.28333694	Yes	
row_78	LTV1	13707	-0.2076374888420105	-0.27795407	Yes	
row_79	XPO6	13725	-0.2081085741519928	-0.27340153	Yes	
row_80	GAS6	13770	-0.20945166051387787	-0.2702502	Yes	
row_81	CPSF4	13831	-0.21151946485042572	-0.26792923	Yes	
row_82	AAAS	13890	-0.21333256363868713	-0.26550445	Yes	
row_83	NUP37	13909	-0.21398526430130005	-0.26100382	Yes	
row_84	ENY2	14000	-0.21708136796951294	-0.26023975	Yes	
row_85	SARNP	14026	-0.21826650202274323	-0.25610238	Yes	
row_86	ANKLE1	14047	-0.21919700503349304	-0.25170556	Yes	
row_87	DDX39B	14137	-0.22227737307548523	-0.25088957	Yes	
row_88	NXF1	14291	-0.22780169546604156	-0.25339502	Yes	
row_89	NUP214	14401	-0.23209185898303986	-0.253617	Yes	
row_90	CDC40	14451	-0.23402664065361023	-0.25072515	Yes	
row_91	DDX19A	14482	-0.23528695106506348	-0.24684727	Yes	
row_92	NUP188	14571	-0.23920153081417084	-0.24597941	Yes	
row_93	NUP160	14607	-0.24075493216514587	-0.24236101	Yes	
row_94	PPM1A	14812	-0.249769389629364	-0.24751319	Yes	
row_95	BARD1	14845	-0.25136634707450867	-0.2437391	Yes	
row_96	RNPS1	15079	-0.26118531823158264	-0.25039628	Yes	
row_97	U2AF2	15193	-0.26610276103019714	-0.25082585	Yes	
row_98	NUP205	15220	-0.2679741382598877	-0.24674037	Yes	
row_99	EGR2	15244	-0.26874467730522156	-0.24249922	Yes	
row_100	NUP50	15328	-0.27301013469696045	-0.24137187	Yes	
row_101	AKAP8L	15331	-0.27307039499282837	-0.23604089	Yes	
row_102	PCID2	15362	-0.2742602229118347	-0.23216301	Yes	
row_103	RBM8A	15430	-0.27747631072998047	-0.23020531	Yes	
row_104	CHTOP	15458	-0.27884015440940857	-0.22617175	Yes	
row_105	EIF4ENIF1	15562	-0.2838250994682312	-0.22608234	Yes	
row_106	HSPA9	15594	-0.28495141863822937	-0.22225635	Yes	
row_107	STRADB	15596	-0.2849581837654114	-0.21687347	Yes	
row_108	RBM22	15601	-0.28513461351394653	-0.21164627	Yes	
row_109	RANBP3	15668	-0.2889096438884735	-0.20963667	Yes	
row_110	TGFB1	15693	-0.2901487946510315	-0.20544742	Yes	
row_111	POLDIP3	15735	-0.2920055389404297	-0.2021404	Yes	
row_112	WDR33	15864	-0.29912737011909485	-0.20334841	Yes	
row_113	MAGOHB	15890	-0.3004910945892334	-0.19921106	Yes	
row_114	SMG5	15936	-0.30265921354293823	-0.19611163	Yes	
row_115	NUP210	15938	-0.30268681049346924	-0.19072874	Yes	
row_116	GLE1	16117	-0.3119744658470154	-0.1945316	Yes	
row_117	SEH1L	16149	-0.3139398694038391	-0.19070561	Yes	
row_118	FYTTD1	16188	-0.3159337639808655	-0.18724291	Yes	
row_119	NUP155	16304	-0.32218390703201294	-0.18777627	Yes	
row_120	IWS1	16333	-0.32383444905281067	-0.1837946	Yes	
row_121	POM121	16339	-0.324381023645401	-0.1786193	Yes	
row_122	IFI27	16363	-0.32608023285865784	-0.17437814	Yes	
row_123	CPSF6	16375	-0.3267877399921417	-0.16951422	Yes	
row_124	NOL6	16424	-0.33007681369781494	-0.16657048	Yes	
row_125	XPO4	16476	-0.33281639218330383	-0.16378245	Yes	
row_126	YWHAE	16507	-0.3346880078315735	-0.15990457	Yes	
row_127	GTSE1	16557	-0.3380280137062073	-0.15701273	Yes	
row_128	SMG7	16656	-0.34587883949279785	-0.15666384	Yes	
row_129	SLBP	16703	-0.34931614995002747	-0.15361631	Yes	
row_130	CPSF2	16751	-0.3524157702922821	-0.15062067	Yes	
row_131	PRKACA	16860	-0.35989829897880554	-0.15079075	Yes	
row_132	UPF2	16914	-0.3637206256389618	-0.1481065	Yes	
row_133	SMG1	16916	-0.3638034760951996	-0.14272362	Yes	
row_134	PTPN11	16932	-0.36495241522789	-0.13806729	Yes	
row_135	AHCYL1	16954	-0.3669110834598541	-0.13372234	Yes	
row_136	NUP107	16992	-0.37075793743133545	-0.13020773	Yes	
row_137	HNRNPA1	16993	-0.37083619832992554	-0.12477295	Yes	
row_138	SRSF2	17000	-0.371258020401001	-0.11964955	Yes	
row_139	EIF4E	17018	-0.3729148507118225	-0.115097016	Yes	
row_140	XPO7	17090	-0.37788766622543335	-0.113346905	Yes	
row_141	CALR	17241	-0.39098960161209106	-0.115696646	Yes	
row_142	NPM1	17257	-0.3922213613986969	-0.11104032	Yes	
row_143	DHX38	17263	-0.39242202043533325	-0.10586502	Yes	
row_144	ANP32B	17321	-0.39778023958206177	-0.103388354	Yes	
row_145	NCBP1	17365	-0.40268903970718384	-0.10018513	Yes	
row_146	XPOT	17444	-0.4105183482170105	-0.098798305	Yes	
row_147	NUP153	17456	-0.41229796409606934	-0.09393439	Yes	
row_148	UHMK1	17463	-0.41319921612739563	-0.08881099	Yes	
row_149	ALKBH5	17555	-0.42202234268188477	-0.08809882	Yes	
row_150	TPR	17580	-0.42438772320747375	-0.083909556	Yes	
row_151	SRSF6	17591	-0.4259747564792633	-0.078993745	Yes	
row_152	FIP1L1	17605	-0.42745262384414673	-0.07423362	Yes	
row_153	NUP54	17771	-0.445640504360199	-0.077361815	Yes	
row_154	SRSF9	17783	-0.4469279944896698	-0.0724979	Yes	
row_155	NUP88	17793	-0.4476146101951599	-0.067530185	Yes	
row_156	CTDSPL2	17812	-0.44961151480674744	-0.06302954	Yes	
row_157	UPF3B	17868	-0.4573493003845215	-0.060449086	Yes	
row_158	THOC2	17878	-0.45829883217811584	-0.055481378	Yes	
