NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ACTG1	71	0.3729694187641144	0.0016337087	No	
row_1	ACTB	109	0.3304069936275482	0.0050322763	No	
row_2	RRAS	395	0.15897966921329498	-0.004442243	No	
row_3	ARPC2	505	0.137083500623703	-0.004781023	No	
row_4	GAMT	579	0.12414573132991791	-0.0032511295	No	
row_5	TUBG1	780	0.09027736634016037	-0.008313502	No	
row_6	SGCE	1096	0.05521629378199577	-0.019345248	No	
row_7	COL9A1	1301	0.04012869670987129	-0.024615252	No	
row_8	THBS3	1408	0.034682415425777435	-0.02479831	No	
row_9	CNN2	1708	0.024453002959489822	-0.034999534	No	
row_10	MYL9	1769	0.022835636511445045	-0.03279484	No	
row_11	COL16A1	2398	0.012588740326464176	-0.06007367	No	
row_12	AMH	2640	0.009824557229876518	-0.06726425	No	
row_13	SORBS3	2871	0.007655003108084202	-0.073883854	No	
row_14	TNFRSF11B	3268	0.004391033202409744	-0.08912012	No	
row_15	CADM3	3343	0.0038853930309414864	-0.08764213	No	
row_16	ICAM5	3382	0.0036061808932572603	-0.084295474	No	
row_17	RSU1	4105	-8.627880015410483E-4	-0.11645362	No	
row_18	ITGB4	4506	-0.00307509396225214	-0.13189751	No	
row_19	MAPK11	4597	-0.00356833403930068	-0.13125004	No	
row_20	CLDN5	4683	-0.003938574809581041	-0.13034303	No	
row_21	SRC	4972	-0.005491497926414013	-0.13997328	No	
row_22	MADCAM1	5025	-0.005682261195033789	-0.13735333	No	
row_23	CERCAM	5043	-0.005774509161710739	-0.13291661	No	
row_24	GNAI1	5129	-0.006095661781728268	-0.13200961	No	
row_25	NRAP	5401	-0.0075187948532402515	-0.14075743	No	
row_26	ACTN3	5409	-0.007582495920360088	-0.13580163	No	
row_27	ITGA10	5428	-0.0076468270272016525	-0.13141681	No	
row_28	CD86	5578	-0.008348875679075718	-0.1338319	No	
row_29	NEXN	5599	-0.008419890888035297	-0.1295509	No	
row_30	MMP9	5685	-0.008856985718011856	-0.1286439	No	
row_31	PDZD3	6017	-0.010190789587795734	-0.14050616	No	
row_32	ICAM4	6189	-0.010908638127148151	-0.14406322	No	
row_33	LAYN	6209	-0.010968907736241817	-0.13973032	No	
row_34	TGFBI	6243	-0.011133708991110325	-0.13612412	No	
row_35	CDSN	6294	-0.011341623030602932	-0.13340035	No	
row_36	PCDH1	6300	-0.011357598006725311	-0.12834074	No	
row_37	PECAM1	6356	-0.011569038964807987	-0.1258765	No	
row_38	CDH15	6390	-0.011702234856784344	-0.12227031	No	
row_39	SLC30A3	6489	-0.012139621190726757	-0.1220381	No	
row_40	CLDN18	6525	-0.012284976430237293	-0.11853572	No	
row_41	RHOF	6610	-0.012653208337724209	-0.117576815	No	
row_42	CD34	6715	-0.01322096586227417	-0.11765605	No	
row_43	HADH	6847	-0.013851173222064972	-0.1191368	No	
row_44	YWHAH	7049	-0.014869330450892448	-0.12425108	No	
row_45	CDH3	7302	-0.01589115522801876	-0.13201265	No	
row_46	ICAM2	7450	-0.01653333194553852	-0.13432392	No	
row_47	CDH4	7511	-0.0168074369430542	-0.13211922	No	
row_48	ACTC1	7573	-0.017105478793382645	-0.12996644	No	
row_49	LAMA3	7637	-0.01731734909117222	-0.12791747	No	
row_50	ADAM23	7699	-0.017610343173146248	-0.12576468	No	
