archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO FOREBRAIN NEURON FATE COMMITMENT,9.0551e-05,0.9173,0.8793,1,1
1,GO POSITIVE REGULATION OF INSULIN LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0.0021689,0.59425,0.58532,1,1
1,GO VENTRAL SPINAL CORD INTERNEURON DIFFERENTIATION,7.547e-05,0.57006,0.603,1,1
1,GO TRIGEMINAL NERVE DEVELOPMENT,0.00018427,0.55755,0.53144,1,1
1,GO POSITIVE REGULATION OF GRANULOCYTE MACROPHAGE COLONY STIMULATING FACTOR PRODUCTION,8.1192e-05,0.43517,0.45891,1,1
1,GO REGULATION OF NEUROMUSCULAR JUNCTION DEVELOPMENT,0.00092958,0.43458,0.42883,1,1
1,GO CELL FATE SPECIFICATION INVOLVED IN PATTERN SPECIFICATION,6.0504e-05,0.42322,0.52557,1,1
1,GO GANGLION DEVELOPMENT,0.001228,0.42277,0.42668,1,1
1,GO NEURON FATE COMMITMENT,1.0184e-05,0.40699,0.46364,1,1
1,GO CARDIAC MUSCLE CELL MYOBLAST DIFFERENTIATION,0.0013457,0.37075,0.42319,1,1
1,GO SPINAL CORD PATTERNING,0.00084609,0.34178,0.36551,1,1
1,GO POSITIVE REGULATION OF COLLATERAL SPROUTING,0.0066042,0.34075,0.29295,1,1
1,GO KINETOCHORE ASSEMBLY,0.00011241,0.33819,0.26031,1,1
1,GO GRANULOCYTE MACROPHAGE COLONY STIMULATING FACTOR PRODUCTION,0.00010462,0.3379,0.38836,1,1
1,GO NEGATIVE REGULATION OF INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY,0.00098941,0.33782,0.33312,1,1
1,GO SEGMENT SPECIFICATION,0.017549,0.33627,0.27073,1,1
1,GO MYOBLAST MIGRATION,0.001662,0.33318,0.36832,1,1
1,GO POSITIVE REGULATION OF CIRCADIAN RHYTHM,0.0085714,0.33144,0.29015,1,1
1,GO SINGLE STRAND BREAK REPAIR,1.4039e-05,0.29223,0.25547,1,1
1,GO REGULATION OF INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY,9.389e-05,0.28646,0.24582,1,1
1,GO POSITIVE REGULATION OF BEHAVIOR,0.0054795,0.28199,0.2627,1,1
1,GO NEGATIVE REGULATION OF STEM CELL PROLIFERATION,0.045624,0.28004,0.26665,1,1
1,GO NEGATIVE REGULATION OF TRANSCRIPTION BY COMPETITIVE PROMOTER BINDING,0.015953,0.27695,0.19153,1,1
1,GO KINETOCHORE ORGANIZATION,0.00017796,0.25907,0.25591,1,1
1,GO APICAL PROTEIN LOCALIZATION,0.00020448,0.25853,0.24438,1,1
1,GO NEGATIVE REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION,0.0042883,0.25615,0.22571,1,1
1,GO CENTROMERE COMPLEX ASSEMBLY,7.547e-05,0.25208,0.2223,1,1
1,GO REGULATION OF DOPAMINERGIC NEURON DIFFERENTIATION,0.0090226,0.24969,0.22809,1,1
1,GO CELL DIFFERENTIATION IN SPINAL CORD,0.00031859,0.24856,0.23426,1,1
1,GO DENDRITE SELF AVOIDANCE,0.0090226,0.24787,0.20178,1,1
1,GO POST ANAL TAIL MORPHOGENESIS,0.00038934,0.24666,0.21991,1,1
1,GO MITOTIC DNA REPLICATION,0.0031536,0.24315,0.18747,1,1
1,GO CHROMATIN REMODELING AT CENTROMERE,7.547e-05,0.2424,0.23654,1,1
1,GO SEMINIFEROUS TUBULE DEVELOPMENT,0.044685,0.23337,0.2169,1,1
1,GO T HELPER 17 CELL LINEAGE COMMITMENT,0.00011241,0.22722,0.21336,1,1
1,GO REGULATION OF INSULIN LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0.037747,0.22261,0.23515,1,1
1,GO ESCRT COMPLEX DISASSEMBLY,0.021165,0.22183,0.1464,1,1
1,GO DNA REPLICATION INDEPENDENT NUCLEOSOME ORGANIZATION,0.0006154,0.22003,0.17786,1,1
1,GO REGULATION OF SISTER CHROMATID COHESION,0.0026572,0.21515,0.168,1,1
1,GO HISTONE H4 K16 ACETYLATION,5.9841e-06,0.21251,0.23946,1,1
1,GO MAMMARY GLAND EPITHELIAL CELL DIFFERENTIATION,0.02843,0.21102,0.15913,1,1
1,GO NERVE GROWTH FACTOR SIGNALING PATHWAY,0.013139,0.21063,0.18887,1,1
1,GO INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY,0.00037661,0.19894,0.15986,1,1
1,GO MRNA SPLICE SITE SELECTION,0.0017641,0.19719,0.22316,1,1
1,GO NEPHRON TUBULE FORMATION,0.045624,0.19595,0.20706,1,1
1,GO VIRAL LATENCY,0.01282,0.19582,0.14455,1,1
1,GO HISTONE H3 K9 TRIMETHYLATION,0.0006154,0.19125,0.18096,1,1
1,GO FOREBRAIN REGIONALIZATION,0.014841,0.19095,0.20213,1,1
1,GO ATP DEPENDENT CHROMATIN REMODELING,5.2837e-06,0.18939,0.19512,1,1
1,GO PROTECTION FROM NON HOMOLOGOUS END JOINING AT TELOMERE,0.00026003,0.18578,0.18914,1,1
1,GO RESPONSE TO PLATELET DERIVED GROWTH FACTOR,0.034637,0.18281,0.13615,1,1
1,GO DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION,0.0023671,0.18043,0.16594,1,1
1,GO DORSAL VENTRAL NEURAL TUBE PATTERNING,0.0094949,0.17856,0.20399,1,1
1,GO POSITIVE REGULATION OF CILIUM ASSEMBLY,0.016734,0.17698,0.15303,1,1
1,GO HISTONE EXCHANGE,0.00072223,0.17508,0.1491,1,1
1,GO CARDIOBLAST DIFFERENTIATION,0.02068,0.17204,0.2265,1,1
1,GO HISTONE H4 K5 ACETYLATION,0.00050664,0.17139,0.20863,1,1
1,GO SPLICEOSOMAL TRI SNRNP COMPLEX ASSEMBLY,0.0051916,0.16869,0.14651,1,1
1,GO DOUBLE STRAND BREAK REPAIR VIA BREAK INDUCED REPLICATION,0.00032948,0.16598,0.17824,1,1
1,GO REGULATION OF HISTONE H4 ACETYLATION,0.004408,0.16579,0.18721,1,1
1,GO NEGATIVE REGULATION OF MRNA SPLICING VIA SPLICEOSOME,0.00012512,0.16518,0.18372,1,1
1,GO POSITIVE REGULATION OF DNA REPAIR,0.00028792,0.16124,0.13878,1,1
1,GO REGULATION OF HELICASE ACTIVITY,0.0071468,0.15891,0.17739,1,1
1,GO PROTEIN LOCALIZATION TO CHROMOSOME CENTROMERIC REGION,0.016734,0.15615,0.14783,1,1
1,GO ALTERNATIVE MRNA SPLICING VIA SPLICEOSOME,0.00030804,0.15188,0.16784,1,1
1,GO REGULATION OF MRNA SPLICING VIA SPLICEOSOME,0.00065623,0.14947,0.13833,1,1
1,GO RETROGRADE TRANSPORT ENDOSOME TO PLASMA MEMBRANE,0.031748,0.14876,0.13344,1,1
1,GO REGULATION OF CENTRIOLE REPLICATION,0.031059,0.14665,0.10901,1,1
1,GO REGULATION OF NUCLEAR CELL CYCLE DNA REPLICATION,0.0056288,0.14497,0.18825,1,1
1,GO NEGATIVE REGULATION OF DNA TEMPLATED TRANSCRIPTION ELONGATION,0.0038387,0.14329,0.1321,1,1
1,GO SPINAL CORD DEVELOPMENT,0.022165,0.14033,0.13177,1,1
1,GO NEGATIVE REGULATION OF DOUBLE STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION,0.023741,0.13966,0.12442,1,1
1,GO NUCLEOSOME ASSEMBLY,0.00069957,0.13888,0.16382,1,1
1,GO MRNA CIS SPLICING VIA SPLICEOSOME,0.00040247,0.13635,0.13401,1,1
1,GO EYELID DEVELOPMENT IN CAMERA TYPE EYE,0.024288,0.13607,0.1959,1,1
1,GO CENTROSOME DUPLICATION,0.0060989,0.13425,0.11631,1,1
1,GO 3 UTR MEDIATED MRNA STABILIZATION,0.023741,0.13194,0.090214,1,1
1,GO DNA STRAND ELONGATION,0.0049174,0.12926,0.12958,1,1
1,GO REGULATION OF DNA DAMAGE CHECKPOINT,0.0066042,0.12915,0.13425,1,1
1,GO HISTONE H3 K4 METHYLATION,0.00044439,0.12775,0.14725,1,1
1,GO POSITIVE REGULATION OF HISTONE H3 K4 METHYLATION,0.035393,0.1275,0.11792,1,1
