archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS,0.0032441,173.2822,129.6301,1,1
1,GO_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.017549,160.8228,144.1892,1,1
1,GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION,0.0051916,155.1648,145.3975,1,1
1,GO_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,0.0015653,109.2838,140.4142,1,1
1,GO_ACTIN_CROSSLINK_FORMATION,0.017969,95.2493,59.1267,1,1
1,GO_TRIGEMINAL_NERVE_DEVELOPMENT,0.0022992,94.8235,114.7774,1,1
1,GO_ATRIAL_SEPTUM_MORPHOGENESIS,0.0021689,94.8083,170.2533,1,1
1,GO_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS,0.0038387,91.8181,101.9952,1,1
1,GO_CARDIAC_VENTRICLE_FORMATION,0.0039469,88.6828,137.04,1,1
1,GO_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,0.00084609,88.5087,59.9394,1,1
1,GO_MITRAL_VALVE_DEVELOPMENT,0.0016129,86.5886,128.1122,1,1
1,GO_GAMMA_DELTA_T_CELL_DIFFERENTIATION,0.001662,85.5253,131.5136,1,1
1,GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.018398,83.9026,73.0595,1,1
1,GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.0017641,81.2849,80.2222,1,1
1,GO_LIPOXYGENASE_PATHWAY,0.0045306,75.8862,92.07,1,1
1,GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,0.0031536,74.8356,88.8671,1,1
1,GO_CARDIAC_CHAMBER_FORMATION,0.0041716,73.8334,113.8183,1,1
1,GO_ATRIAL_SEPTUM_DEVELOPMENT,0.001662,72.96,124.5762,1,1
1,GO_NEGATIVE_REGULATION_OF_GLIOGENESIS,0.013139,70.8328,37.3409,1,1
1,GO_VENTRAL_SPINAL_CORD_DEVELOPMENT,0.030383,70.1475,73.5551,1,1
1,GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION,0.019739,68.8637,75.0035,1,1
1,GO_VENTRICULAR_SEPTUM_MORPHOGENESIS,0.0015189,68.8247,68.8287,1,1
1,GO_LIMB_BUD_FORMATION,0.004408,67.1546,110.0867,1,1
1,GO_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.023741,65.9301,53.3326,1,1
1,GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,0.0053338,64.6953,64.3188,1,1
1,GO_CARDIOBLAST_PROLIFERATION,0.011047,63.743,114.4203,1,1
1,GO_POSITIVE_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,0.0054795,63.2133,79.8185,1,1
1,GO_COMMISSURAL_NEURON_AXON_GUIDANCE,0.0085714,61.0192,42.2604,1,1
1,GO_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.011612,59.5308,58.2405,1,1
1,GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.0010528,58.3505,39.8315,1,1
1,GO_GAMMA_DELTA_T_CELL_ACTIVATION,0.0013457,58.0124,89.7353,1,1
1,GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,0.0010206,57.2099,76.587,1,1
1,GO_REGULATION_OF_ISOTYPE_SWITCHING,0.00025131,57.0204,46.4306,1,1
1,GO_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,0.0094949,56.8506,104.3068,1,1
1,GO_CARDIAC_CELL_FATE_COMMITMENT,0.0023671,55.5396,107.6902,1,1
1,GO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,0.0054795,54.7871,69.1313,1,1
1,GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY,0.0094949,54.0211,72.8729,1,1
1,GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,0.0031536,51.3662,53.0806,1,1
1,GO_RETINAL_ROD_CELL_DIFFERENTIATION,0.027803,51.094,31.7283,1,1
1,GO_CARDIAC_ATRIUM_MORPHOGENESIS,0.0013457,50.8774,89.2856,1,1
1,GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.001872,49.0496,48.4109,1,1
1,GO_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,0.0028141,48.4601,25.7687,1,1
1,GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION,0.0018173,48.4398,43.9662,1,1
1,GO_GONADOTROPIN_SECRETION,0.0022992,48.0612,34.5753,1,1
1,GO_CELLULAR_RESPONSE_TO_VITAMIN,0.0066042,45.521,18.1592,1,1
1,GO_CARDIAC_ATRIUM_DEVELOPMENT,0.0021689,44.4073,79.6893,1,1
1,GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.0031536,44.1493,40.859,1,1
1,GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE,0.004408,43.6992,38.2736,1,1
1,GO_RESPONSE_TO_HYDROXYUREA,0.0020453,42.3794,78.109,1,1
1,GO_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.02843,41.7794,45.9482,1,1
1,GO_REGULATION_OF_HEART_MORPHOGENESIS,0.02068,40.3992,38.2267,1,1
1,GO_ENDOPLASMIC_RETICULUM_ORGANIZATION,0.025414,40.3757,36.8331,1,1
1,GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,0.024846,39.1777,49.573,1,1
1,GO_SECONDARY_PALATE_DEVELOPMENT,0.0015189,38.7106,20.9602,1,1
1,GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS,0.015203,38.1895,43.9618,1,1
1,GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.0032441,36.7585,33.9451,1,1
1,GO_VENTRICULAR_SEPTUM_DEVELOPMENT,0.0015189,36.6965,50.1011,1,1
1,GO_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.00045924,36.3929,30.4397,1,1
1,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.023205,35.3853,29.8385,1,1
1,GO_POSTSYNAPTIC_MEMBRANE_ASSEMBLY,0.0034322,35.1685,36.3781,1,1
1,GO_REGULATION_OF_HAIR_CYCLE,0.0040578,34.8687,20.4425,1,1
1,GO_AORTA_MORPHOGENESIS,0.0069616,33.6915,39.7498,1,1
1,GO_GASTRULATION_WITH_MOUTH_FORMING_SECOND,0.025414,31.724,6.0734,1,1
1,GO_PHARYNGEAL_SYSTEM_DEVELOPMENT,0.00041602,31.6261,59.533,1,1
1,GO_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT,0.0087944,31.625,33.2923,1,1
1,GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.031748,29.7141,20.7371,1,1
1,GO_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.016339,29.4564,32.7252,1,1
1,GO_UTERUS_DEVELOPMENT,0.016734,29.0473,24.7451,1,1
1,GO_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.03245,28.7848,12.3078,1,1
1,GO_EMBRYONIC_BODY_MORPHOGENESIS,0.00050664,28.0239,30.5759,1,1
1,GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION,0.018398,27.834,22.4986,1,1
1,GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,0.0045306,27.4658,18.0164,1,1
1,GO_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,0.016734,26.9145,-33.6999,1,1
1,GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,0.0071468,26.6119,20.8641,1,1
1,GO_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE,0.011904,25.9015,27.0146,1,1
1,GO_CELL_PROLIFERATION_IN_FOREBRAIN,0.027803,24.7161,28.8744,1,1
1,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,0.02166,23.9228,13.1044,1,1
1,GO_ANIMAL_ORGAN_FORMATION,0.0049174,23.2228,21.0993,1,1
1,GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,0.016339,22.9897,11.6055,1,1
1,GO_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY,0.025414,22.8905,19.4725,1,1
1,GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.02068,22.4671,15.1442,1,1
1,GO_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.00079435,22.1704,34.8319,1,1
1,GO_REGULATION_OF_MESODERM_DEVELOPMENT,0.014486,22.0845,-4.1906,1,1
1,GO_ACTIVATION_OF_JNKK_ACTIVITY,0.0010859,21.5197,20.7337,1,1
1,GO_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT,0.027803,20.79,12.4644,1,1
1,GO_REGULATION_OF_ANIMAL_ORGAN_FORMATION,0.014486,20.7458,29.794,1,1
1,GO_CRANIAL_NERVE_DEVELOPMENT,0.016734,20.2991,20.8408,1,1
1,GO_HEART_FORMATION,0.029719,19.9861,37.0833,1,1
1,GO_REGULATION_OF_BMP_SIGNALING_PATHWAY,0.01282,19.5341,14.9604,1,1
1,GO_REGULATION_OF_STEM_CELL_DIVISION,0.0017641,19.4103,17.9824,1,1
1,GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION,0.0051916,17.6897,20.8638,1,1
