archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.010773,185.6496,153.8561,1,1
1,GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS,0.02068,170.3685,106.7616,1,1
1,GO_ACTIN_CROSSLINK_FORMATION,0.0036303,160.1486,80.8406,1,1
1,GO_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.040234,156.2278,77.1684,1,1
1,GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION,0.019283,121.7843,119.7287,1,1
1,GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.0090226,118.5674,81.6794,1,1
1,GO_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,0.00025131,109.9799,148.6574,1,1
1,GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.02843,102.7488,82.2177,1,1
1,GO_ATRIAL_SEPTUM_MORPHOGENESIS,0.0013457,94.8083,171.8273,1,1
1,GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.011326,93.3536,77.4189,1,1
1,GO_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS,0.0027346,91.8181,103.3781,1,1
1,GO_GAMMA_DELTA_T_CELL_DIFFERENTIATION,0.00044439,88.8985,138.0352,1,1
1,GO_CARDIAC_VENTRICLE_FORMATION,0.0024367,88.6828,139.0118,1,1
1,GO_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,0.0040578,87.8587,52.8092,1,1
1,GO_MITRAL_VALVE_DEVELOPMENT,0.00081984,86.5886,130.8725,1,1
1,GO_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.035393,79.7072,58.6227,1,1
1,GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.0056288,79.3285,75.4698,1,1
1,GO_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.019283,78.1612,57.2559,1,1
1,GO_LIPOXYGENASE_PATHWAY,0.0053338,75.8862,80.7713,1,1
1,GO_CARDIAC_CHAMBER_FORMATION,0.0025817,73.8334,115.5339,1,1
1,GO_ATRIAL_SEPTUM_DEVELOPMENT,0.0012662,72.96,125.4988,1,1
1,GO_PROSTATE_GLAND_MORPHOGENESIS,0.007729,70.8623,46.8972,1,1
1,GO_NEGATIVE_REGULATION_OF_GLIOGENESIS,0.010773,70.8328,38.5111,1,1
1,GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION,0.015574,68.8637,78.0661,1,1
1,GO_VENTRICULAR_SEPTUM_MORPHOGENESIS,0.001872,68.8247,68.0185,1,1
1,GO_LIMB_BUD_FORMATION,0.0039469,67.1546,110.4223,1,1
1,GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,0.0087944,64.6953,61.8247,1,1
1,GO_CARDIOBLAST_PROLIFERATION,0.0059384,63.743,117.8023,1,1
1,GO_POSITIVE_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,0.0075304,63.2133,78.9604,1,1
1,GO_GAMMA_DELTA_T_CELL_ACTIVATION,0.00040247,61.2531,94.2688,1,1
1,GO_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.025414,59.2438,56.0892,1,1
1,GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,0.00028792,57.2099,79.9066,1,1
1,GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.0049174,57.1071,35.0617,1,1
1,GO_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,0.0054795,56.8506,106.4363,1,1
1,GO_REGULATION_OF_ISOTYPE_SWITCHING,0.0018173,56.4498,41.2523,1,1
1,GO_CARDIAC_CELL_FATE_COMMITMENT,0.0057817,54.9189,103.4739,1,1
1,GO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,0.0075304,54.7871,68.3875,1,1
1,GO_PRO_B_CELL_DIFFERENTIATION,0.036164,54.0133,109.8857,1,1
1,GO_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.019739,52.1011,51.6676,1,1
1,GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,0.0025083,51.3662,58.4134,1,1
1,GO_RETINAL_ROD_CELL_DIFFERENTIATION,0.031059,51.094,31.6953,1,1
1,GO_RESPONSE_TO_VITAMIN_A,0.024846,50.9937,37.7459,1,1
1,GO_CARDIAC_ATRIUM_MORPHOGENESIS,0.0016129,50.8774,88.9304,1,1
1,GO_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,0.037747,49.8857,117.5737,1,1
1,GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.001191,49.0496,49.6115,1,1
1,GO_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,0.00095906,48.8014,28.2677,1,1
1,GO_GONADOTROPIN_SECRETION,0.00057693,48.1212,37.3698,1,1
1,GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION,0.0057817,47.0332,39.7672,1,1
1,GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS,0.027803,46.9119,29.2709,1,1
1,GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,0.038561,46.8091,25.4992,1,1
1,GO_CELLULAR_RESPONSE_TO_VITAMIN,0.0013872,46.2729,21.2422,1,1
1,GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE,0.0033369,45.5116,39.5855,1,1
1,GO_CARDIAC_ATRIUM_DEVELOPMENT,0.0025083,44.4073,79.548,1,1
