22.306,45.457,-3.0369,-0.87783,0.73981,-6.3658,11.913,-3.2805,2.2177,19.734,1.2818,-4.2408,19.719,11.949,3.3975,5.9235,-2.8023,-14.863,6.9594,5.8796,-13.719,-3.8593,-4.8808,-11.695,4.9418,-13.641,12.182,-7.8244,-7.2235,2.6739,19.9,-4.359,-10.539,-9.4655,-9.1284,-1.8249,17.078,-3.9239,1.4041,8.4584,10.258,-7.177,-4.4503,-3.5848,0.40429,-9.0907,7.826,9.5625,2.0614,-2.212,8.5801,-4.4567,-2.761,-2.2451,4.9829,10.414,4.7261,-13.71,6.0036,-0.57808,-2.3291,-7.2633,-1.5751,1.0903,1.6306,0.21813,4.4297,9.3406,3.2245,-3.6552,-2.9866,-1.3207,-4.1036,-5.5214,-1.2232,-3.8697,0.024106,-10.173,10.17,5.4758,2.2418,3.695,-0.66124,-1.4324,-7.5355,6.1212,0.88045,-6.049,1.2281,-0.99502,4.6281,0.52744,-1.4399,3.7607,1.7148,0.8572,-3.5719,-1.0539,2.805,-1.2657,1.4375,-3.8769,-0.32744,1.0714,-0.9891,2.2638,-1.8919,1.1743,-2.8972,1.1214,0.70146,2.0874,2.9376,0.91208,-2.8275,-0.3001,1.5778,0.049473,-1.2129,-1.0269,-0.0261,-0.090601,-0.99197,-1.4473,0.3421,-0.16417,2.7019,-0.3743,-0.056639,-1.914,-2.5898,-0.89273,-0.034835,-0.32132,1.5959,2.702,1.7871,0.14204,0.38358,-0.01305,0.88286,-1.4831,0.87628,0.2108,-0.24863,-1.3099,1.6672,1.1654,0.20584,1.3216,-0.23648,-0.066118,0.42459,0.99589,0.066451,0.46761,0.88966,0.93318,0.027206,0.20231,-0.61208,-0.80703,3.2805,-0.93313,-0.067396,0.37799,-0.6307,0.77628,-0.39273,0.69916,-0.097335,-1.0436,-1.27,-1.8572,0.19566,0.072719,0.55373,-0.071179,1.1262,0.24204,0.49873,0.27679,-0.94683,-1.5901,-0.13438,-0.031649,0.16494,-0.61046,-1.3105,3.9909,4.1851,-1.143,2.1157,-8.5274,10.023,-4.7535,-5.8366,-0.04901,-0.21155,-0.067943
-37.426,-52.269,3.48,-47.537,-1.0108,-8.3781,9.261,-1.6747,-2.7847,-17.358,-9.7219,2.0568,20.278,-8.2596,12.406,-1.5388,-3.4798,17.769,3.4738,2.423,5.7715,-9.8842,1.4967,0.24001,10.238,-3.996,13.53,-5.2918,-1.1152,-4.2672,-11.108,-8.6227,-6.8703,-5.0312,-4.8375,-3.116,13.131,-4.197,1.6312,-3.9544,9.1033,-11.999,8.2458,-6.0242,-9.7756,-2.0163,-11.907,-1.4324,-10.444,-11.368,-6.4089,-7.74,1.9389,6.5617,-7.7693,-7.6009,-8.0776,-4.1219,-7.4861,14.801,-6.4801,4.6217,6.9811,-6.0661,-0.32119,5.4707,-5.778,-2.8518,0.26401,-15.76,-18.104,4.1111,-13.472,-10.156,2.0159,8.5966,-0.38041,13.976,5.1302,14.089,1.4463,3.4625,7.5607,-7.1579,-3.8771,-11.944,7.3122,1.9413,-0.67341,-3.0648,-5.2271,9.0085,-14.466,-11.901,1.7559,-5.7296,-3.9655,4.9594,-1.0844,4.74,-0.064384,-1.5613,-0.80061,-0.10938,3.8442,2.3863,3.8314,2.2786,10.684,-0.76193,-1.3059,-2.7823,1.7776,-1.6131,6.4993,-6.2579,1.4951,-3.9254,-3.7225,2.625,1.8435,-2.4901,4.7827,1.9941,2.6537,1.3297,1.433,4.7601,0.74523,1.1044,-1.9922,0.014764,0.56032,-2.8831,2.0809,3.3237,2.3984,-2.9468,-0.99605,0.94581,3.1775,-0.54012,0.40893,-2.001,-1.4262,1.4048,0.81006,1.135,-0.88133,0.086745,-2.0825,2.2178,2.1586,-2.0709,-0.1274,-0.84688,0.18513,0.22199,-0.72495,-1.1188,-0.95569,0.66128,0.85935,0.63077,0.33957,0.21634,0.77682,0.092349,0.25431,0.0081957,-1.2363,-0.38904,0.96106,-1.1399,-0.55681,0.39993,-0.19313,-0.5948,-0.207,-0.068023,0.04949,0.08072,-0.76634,0.34819,-0.13974,0.23338,-0.80229,-0.27357,-0.16858,-0.023732,-0.023463,-0.099101,0.26156,0.42962,0.18056,0.032104,-0.050853,0.0046619,-0.30624,-0.067792
20.694,-13.936,7.2951,-19.007,0.50382,-5.0666,-14.535,36.541,-3.6216,2.1594,-26.182,-4.3602,-6.5485,-20.359,7.4575,-13.079,13.735,20.629,-6.4463,-16.344,-24.359,-11.768,22.455,-13.814,6.0264,-8.4995,9.6929,24.456,13.483,14.288,-11.248,7.4751,2.3016,-15.553,-8.9158,-1.0744,-7.775,-6.0505,11.556,-3.3603,-5.5503,-8.8131,-21.575,-3.4196,-4.5186,2.6204,9.4005,2.6226,7.9192,1.8429,-1.6031,1.4881,-0.74997,0.16606,-3.8298,10.682,-6.8859,-1.7164,-2.7541,2.1474,1.2983,-6.8819,5.789,0.4755,-2.8292,2.9663,-6.8029,-7.8159,-1.6029,-1.9834,-6.2489,-3.5289,-3.351,2.7297,1.288,2.6879,-3.1268,-4.5654,1.2678,-1.4557,5.863,0.55574,1.0833,2.8015,-3.0779,3.1071,-5.1464,0.38276,3.8029,-6.3289,-2.2397,-7.3812,-1.0072,-6.3005,-8.2504,-0.41571,2.6361,1.0117,1.6879,-2.8112,-4.4539,-2.9349,-4.8586,3.9967,0.31214,-6.5594,-3.389,-0.15645,-0.083338,3.4371,-6.0145,-2.1298,-2.1614,0.061763,1.3173,2.6153,-8.6616,3.8993,1.7756,-13.871,0.58382,0.40287,-0.92749,-12.174,-1.7478,1.643,0.39087,-2.2349,6.2572,0.65381,1.8757,11.567,3.0938,5.3497,-2.0711,1.0778,2.1809,4.9703,1.7524,-1.8182,-0.8333,1.0356,-2.3553,3.5603,0.35638,-0.88403,3.8403,-0.10942,1.6864,3.5987,-3.729,0.11318,-5.2972,0.80838,0.38474,-0.62464,1.4485,0.052362,-1.6128,-0.53631,-1.5585,0.35816,-4.2992,-1.7146,1.2861,1.3706,0.88251,0.16092,2.9444,-0.06376,-0.23502,-0.64241,-0.46442,-0.51045,-0.44124,-0.83634,-0.82588,0.37274,1.2756,-0.0083654,1.2644,-0.37282,0.058712,-0.060374,0.66928,0.46888,0.30174,0.36101,0.074934,-0.97795,0.26547,-0.26212,-0.26257,0.11825,0.16015,-0.2083,-0.2125,0.0091168,-0.32353,-0.067804
-71.506,-17.634,-1.007,-26.398,10.359,33.097,25.965,-25.972,0.64536,16.472,7.8807,-17.092,-29.17,-9.003,6.7634,30.455,-38.722,-12.816,1.8161,16.314,-29.113,-18.242,4.7044,21.275,4.9727,-5.8676,-1.259,5.7221,6.2941,-13.309,-0.71135,10.016,-4.0966,-15.784,-11.645,-1.4988,-0.30448,3.0221,9.3278,14.525,5.6777,4.6542,-3.7505,4.2988,10.408,4.9558,11.763,-1.1092,-0.8898,-3.1642,10.869,8.8026,-9.2885,0.6091,-11.425,-3.0991,-3.8191,2.884,0.94968,8.8712,9.8465,1.794,1.795,-8.4975,3.2286,0.62261,-8.4067,-3.8336,-6.1758,-7.941,2.4233,4.6007,-2.0893,10.303,-1.1753,-4.5562,1.0956,4.4104,-2.858,-6.2028,-1.8256,0.037198,2.7797,6.5118,5.4529,-0.61988,3.2229,6.2233,-1.9989,4.2961,-0.034822,-1.4663,-1.3224,3.2985,-1.8391,-0.39722,2.1813,5.4849,0.92233,-0.503,-3.82,-0.89806,-2.46,-3.7067,0.7763,-3.2041,3.846,1.826,-1.3874,-1.7229,-1.393,-3.1583,3.6799,1.829,-3.2999,-0.69256,-8.1038,-5.87,5.5253,5.0043,5.851,-2.0695,-1.1454,-0.89198,2.197,-4.1242,2.1062,-4.1303,0.24443,-2.2251,-5.484,-4.9311,-9.3842,2.7212,-3.9626,3.1139,-5.0128,3.8021,3.0356,-3.539,0.2737,-1.9151,0.21534,0.51091,-1.5732,1.1806,-1.1817,3.5221,0.31928,-0.89096,1.8547,2.2736,0.44838,-0.39913,-0.57667,0.93138,1.8847,2.1968,-1.4622,1.7999,2.0085,0.94791,0.49576,-0.083286,-0.8923,0.58496,0.83602,-1.1051,-0.22176,-1.2542,-0.28606,-1.2832,1.7982,-1.0651,-0.49563,-0.44014,1.6493,0.58515,0.36423,0.74896,1.0227,-0.78338,0.41018,-0.12673,-0.21089,-0.22104,0.12278,-0.80155,-0.13311,0.06984,0.28852,-0.26032,-0.1546,-0.10794,-0.1442,-0.094339,0.19673,-0.0049646,-0.36058,-0.067839
33.582,4.4758,-9.2096,15.459,-10.683,-3.6246,-15.251,-4.2051,-5.2487,-15.43,0.3738,-14.207,5.9149,1.2663,-4.9344,6.51,4.2894,-5.2029,-2.6399,-4.367,-4.316,3.7285,1.5176,7.0222,7.7991,-6.307,4.3305,-11.754,-1.4468,-7.27,-9.0717,-5.3111,-2.2953,-7.0109,-3.2974,2.5228,0.63145,11.137,-0.86725,2.136,-3.5421,-4.5083,-4.6671,6.5096,0.23476,8.2712,4.0219,-7.0201,-11.801,-2.3169,-2.7509,15.969,4.6651,1.5352,4.7361,-8.4923,-2.3108,4.5607,-10.029,-4.8609,-9.1023,4.4603,-7.5027,-8.8622,-3.1995,10.63,2.3442,8.5846,-0.24797,-1.5642,2.944,-0.72828,2.6794,-11.163,5.0216,7.6362,-1.2428,1.5203,-5.9941,3.1436,3.424,6.5799,1.0543,-2.0497,4.4346,-3.0208,-0.066407,-3.1606,1.1796,-4.5695,-3.247,-0.49981,-5.6262,-4.1252,-6.8262,-1.2877,-14.342,-5.1462,0.57093,4.2911,-0.90572,0.35546,9.7918,1.4949,-4.8348,6.3183,-4.0785,-1.0922,-4.2225,5.195,-0.50125,7.3922,5.7777,5.4297,-8.8929,6.619,4.3461,13.906,14.624,1.0491,-4.8271,-5.5787,2.3101,-1.9739,-2.396,-11.877,6.6349,-5.2141,-1.4886,-9.1468,3.4827,3.4097,-1.6605,-1.5442,3.2624,2.2264,-6.3918,4.9307,3.4504,-3.4025,-0.91518,3.3482,-3.6942,1.6736,2.9855,5.7904,-2.282,3.8472,-0.63165,0.039225,1.4531,-2.7876,-2.9005,0.44598,3.5905,-2.6594,2.6878,2.4225,0.1825,0.49385,-0.64477,-2.346,1.1211,3.3945,0.52998,-0.90473,-0.38954,-1.478,1.8807,1.6787,1.3863,-1.5887,-0.48661,0.98159,0.97617,3.9057,1.4164,-0.37838,-1.2308,-0.084081,-0.38142,-1.82,1.3169,-0.15433,0.67336,-0.35223,-0.29697,0.7064,-0.62202,-0.42608,0.3894,-0.28063,0.049847,0.33721,-0.27401,-0.068236,0.23334,0.0072338,-0.2477,-0.067685
22.873,11.14,-8.9789,-12.4,13.486,24.027,-6.0679,30.116,7.1357,11.227,-5.7514,-13.287,-15.976,12.845,-2.585,0.315,-6.9812,-2.5785,17.719,-21.062,14.855,9.0511,26.737,26.945,9.7674,-9.98,-4.2008,-12.137,2.1895,-22.889,-5.9828,21.861,7.9391,19.554,12.093,0.9138,4.6024,10.246,14.194,6.577,12.327,-7.1344,-4.6442,2.4093,-9.0807,-9.2123,-1.266,5.0776,-1.2551,-1.2172,0.29925,-6.7676,-0.86503,7.2569,5.2727,0.5811,-2.1559,-8.4388,0.57458,-4.4984,-0.53043,-0.1101,-1.4702,0.34956,-1.6963,-3.6503,2.9914,-0.61231,3.1058,0.26264,-2.568,-4.3802,-4.173,0.17228,-0.69663,-0.073856,0.60091,-5.1945,-5.2484,2.0551,3.1201,-0.87978,2.2296,2.036,1.8725,-1.7423,1.9159,3.3553,-2.758,-0.0055428,0.23012,-0.049803,0.67242,0.24269,1.6894,1.003,-1.0543,-1.0826,0.73833,-0.63235,4.7428,-0.30874,-1.5869,1.4832,1.3524,-1.2628,-0.48489,-0.67539,0.93293,0.018863,1.7504,2.0314,-1.4004,0.38435,-0.12663,0.14612,0.068213,-3.4841,0.38041,1.3142,0.83643,1.8273,-0.68358,3.4169,0.94346,3.1356,0.97904,-2.6092,0.21456,-0.5853,2.5585,1.2516,-0.1145,0.60621,-0.68489,-2.613,-1.3497,-0.59372,-0.19524,-0.42643,-1.4977,-0.66151,-0.55127,-1.8149,-1.0944,0.85207,-2.5067,-3.1868,0.62736,0.37044,0.38748,-3.4989,2.0037,2.239,3.1147,-1.431,-2.5845,-1.832,2.419,-2.5491,-1.746,-1.3903,-1.8384,-1.1573,4.9828,0.030807,-1.3851,3.5608,3.0594,-0.048094,-0.2254,-3.2419,-3.212,-0.12135,-3.9803,2.0938,2.0189,-2.0091,5.1818,-6.1497,4.4654,-1.1917,-4.9619,10.293,8.5757,-4.3367,-1.3688,-4.8252,2.1264,1.5455,0.39993,-3.997,0.016841,0.73811,0.074191,-0.16016,0.11603,-0.077133,-0.26464,-0.067709
16.273,3.274,-13.79,2.9144,8.0935,-11.034,-8.6448,-21.52,-4.5409,0.96882,4.541,6.6337,17.17,-17.176,7.4397,-1.4567,11.059,8.3351,20.062,-7.4209,-8.4125,-7.2059,-8.0545,-2.1705,-2.5073,5.1799,7.5089,2.156,15.663,-7.5683,-6.0369,11.152,9.2726,-8.7972,1.622,15.331,-1.7966,11.632,17.547,-18.983,19.64,-3.3191,14.773,3.7567,22.429,-1.4013,-16.298,5.0047,16.066,-5.2602,-13.539,-4.5467,-6.2826,-13.372,1.8035,-7.905,4.7999,-4.3118,5.3656,-2.3795,-1.8524,-4.5558,4.6053,0.036991,8.6175,-0.20877,8.6549,2.6918,-11.78,7.4761,10.558,-4.1919,-1.5241,-8.4844,6.0866,4.2443,-3.1425,-0.55279,-1.3775,-6.3625,-5.8056,-5.6446,9.31,5.981,0.63396,2.3144,17.932,-9.2923,3.1726,-2.4119,7.581,-8.6037,2.6718,0.11658,0.033734,-5.7217,5.585,-0.83303,-0.72338,-7.4359,-10.454,-3.2073,4.8909,4.8973,2.9743,-3.2878,0.87221,3.1391,6.3205,1.7113,2.6115,-1.4001,2.6242,-1.9042,-2.3334,2.405,2.6732,-3.3564,0.60747,5.8919,-2.555,4.1561,-1.5617,0.75864,1.0051,-5.2523,4.7464,4.4501,4.708,0.69348,0.73634,0.46611,-1.4642,-1.727,-4.061,3.0153,-0.7351,-2.5732,-0.21729,-2.0828,-0.41271,0.20968,-0.563,1.7612,1.1701,1.7863,0.22544,-2.0658,1.6766,0.32525,0.28812,-0.5797,-2.9396,1.0228,3.7267,-1.0221,-0.16165,-1.4777,0.021251,-2.2767,2.1421,2.2045,-1.7199,-0.34386,0.30819,0.053318,1.4927,0.5174,-0.75821,-0.45611,-2.18,-0.86735,-0.70105,-0.25691,-0.29189,0.66601,0.55386,0.25468,-0.33602,0.049882,-1.6087,-0.37043,1.1137,-0.58546,0.76376,0.10673,-0.35436,-0.24272,-1.0317,-0.16474,-0.14209,0.26728,0.31171,-0.17778,-0.050034,-0.073793,0.17011,-0.026745,-0.23684,-0.067744
14.733,22.097,-18.13,4.076,1.982,3.9511,-6.8104,-18.062,-11.503,1.3298,-1.7746,13.863,7.8808,16.401,2.6699,14.374,8.6338,5.3208,-8.384,6.8057,-3.406,12.825,-5.7523,-8.1353,0.45902,9.5278,15.504,20.073,0.78025,5.3014,-8.9742,10.831,4.6859,10.978,-5.2241,-2.4934,-2.4623,-6.6412,-3.463,6.4191,4.5593,-28.783,-4.5634,17.93,-6.4411,0.63926,10.024,-18.219,-2.9089,-16.77,8.439,-3.956,0.54583,-12.505,3.5142,-12.489,2.6267,-0.87673,-4.2575,3.7698,5.7282,-4.7613,0.16537,2.8192,11.538,-10.326,4.0541,8.202,-3.5548,-1.5504,-11.262,1.4183,3.8434,4.236,1.4143,1.4051,1.8992,-0.80197,-6.9148,-3.4266,1.1929,-3.6543,-2.2004,3.9139,0.66803,-10.299,2.1746,-2.7056,-4.5915,4.1484,3.6004,-0.71265,-1.6845,0.98345,1.7932,3.5505,5.3972,-0.45003,2.1278,3.955,-2.4448,4.6424,4.1302,-2.7204,-3.1278,-0.43323,-3.7927,-1.5372,1.8788,-5.5935,0.041169,1.6014,-2.4512,-1.3835,1.1633,6.5958,-1.2873,4.0323,-1.5003,-0.75863,-2.183,-1.0753,-2.3725,-0.44598,1.8803,2.3338,-1.5964,-1.3053,0.22206,2.5871,0.53203,-1.301,-1.2712,-0.67177,-2.2741,-2.9817,1.4151,-1.6133,0.28626,2.0678,-0.9832,0.22497,-2.3973,-1.1785,3.8903,0.18086,-0.045753,0.32867,-1.2176,1.5578,2.7785,1.5404,1.3719,1.3284,-5.1961,0.79858,2.2535,2.0868,0.44425,-2.7849,2.7865,-4.4557,-0.22901,1.3268,-2.223,-1.4021,-4.9182,1.7749,-0.67614,-1.2907,1.2326,0.48785,0.45871,-3.7496,-0.57919,2.067,1.031,0.15774,8.1542,-3.4614,1.661,-4.5858,-9.1502,-2.2835,-5.0544,-1.0519,-0.32931,4.2234,-2.6839,-1.9116,-1.7844,0.59879,1.0027,1.0335,0.26518,-0.10621,-0.035491,-0.026979,-0.21463,-0.06777
-61.11,13.182,-15.343,11.836,34.357,-9.2717,-6.382,-1.574,11.656,-0.1832,7.8326,-2.3741,-1.4782,-1.6399,-30.723,7.6569,31.481,-9.5988,-4.1781,33.981,14.538,-0.85535,31.812,-13.816,13.769,-8.9977,-13.611,12.84,22.685,-15.871,12.672,-18.2,15.637,-7.0577,10.87,2.7022,6.9329,-5.4863,-1.4832,7.9267,3.5734,-1.5867,2.5805,-5.6166,-1.9112,-4.5385,5.2564,-4.5643,6.3751,-2.8269,0.74063,3.1184,-2.8624,-3.8351,2.754,-0.88883,-1.234,-2.8215,-2.2996,0.7507,-5.8163,-2.2341,5.5099,-2.9293,1.3474,1.4449,1.4622,-1.6758,0.61601,-2.5031,-0.78002,0.64388,-2.3501,0.5863,-1.0487,1.8915,1.7778,3.271,0.092261,-2.9816,2.9602,1.7388,1.3076,-2.5902,1.9117,1.8046,0.81309,1.5278,-0.68873,0.056926,-1.3242,2.1422,-0.38287,1.2856,-1.207,-2.7844,0.56781,-1.866,-0.97488,1.0841,3.8762,0.046864,-0.52792,3.5269,-1.0236,0.22407,2.8247,1.8039,1.6708,-0.91239,0.71695,-1.2261,-0.36454,2.4354,-3.1712,3.2171,0.2204,0.14332,-1.2327,-1.2532,1.9681,1.9545,0.40958,2.4595,2.3103,-1.6673,0.51012,-0.80777,-2.5417,-1.3132,1.657,1.1575,0.71662,-1.2335,-1.2746,-1.9843,-0.3678,-1.7815,1.5965,2.5659,-0.9244,0.95529,-1.5767,0.31386,-4.1887,-1.5,-1.7193,-3.8408,2.1756,-2.6637,4.0286,-2.0349,3.0076,0.72718,-1.1355,-5.6981,2.0998,3.0794,1.0925,-3.1226,2.9918,6.1303,-6.0748,-0.52173,6.3,6.2469,-6.7777,-7.5327,-3.788,4.1365,-1.5802,7.6123,-0.95552,3.2448,8.0828,-4.667,-1.6496,-1.1717,2.4631,0.73305,0.8434,-1.2824,1.6287,-2.6378,0.70392,-2.4596,1.2978,0.36936,0.45802,-0.9613,1.5286,-0.47041,0.063183,0.71691,-0.37876,-0.63282,-0.2629,0.037505,-0.29012,-0.067823
14.63,25.173,-5.135,-17.134,5.7591,13.322,-9.5409,0.059727,2.2212,28.446,2.3677,0.028348,-1.1587,3.3756,-6.9965,12.65,16.222,14.543,-11.643,-15.976,-22.606,21.921,0.84581,0.20498,3.2167,-12.314,7.9353,4.6323,-4.0711,1.1976,-0.39439,-3.1636,5.4871,4.8267,9.0119,-3.5343,-10.383,6.7796,5.2952,-13.935,1.7603,14.808,17.836,2.621,5.6771,3.8568,-9.8279,-18.585,-14.812,-14.127,4.8227,7.848,-1.622,-4.0674,9.597,10.345,6.5781,-10.738,-8.1612,0.90347,-5.1841,-10.493,-2.5684,-6.5181,2.6853,-6.804,-15.664,-14.543,-6.7123,4.0555,13.895,10.526,-4.1218,-4.9442,4.9379,-0.79451,-5.1421,-6.8522,7.6663,-2.8672,-4.4205,1.6192,-7.8763,-11.31,-1.5973,0.72975,-11.123,5.4109,-4.8118,-3.103,3.1032,-3.7061,-6.7425,-8.9784,8.1894,3.2771,-4.4924,-0.86628,-3.1178,0.65335,2.833,-6.7053,-1.2695,-4.969,-5.7501,-3.4645,-4.1004,-5.3036,-3.6775,-8.2266,2.8033,1.6123,6.5789,3.9934,1.0223,-5.014,1.5664,-2.705,-8.8661,2.6616,2.8706,0.45566,1.1226,-0.68731,5.4828,-0.95344,0.15102,-0.31669,-1.3066,2.3201,5.0681,-0.80782,-3.4904,4.0231,-1.3023,1.8118,-0.21319,0.62644,0.73658,2.987,1.3196,-1.3819,1.3448,-1.1257,-1.5569,0.94076,-1.1973,4.2584,-1.3049,0.11142,-0.60854,-0.54812,-0.27501,-0.69641,-1.2149,-0.78502,0.65489,-0.3246,-0.25252,-0.19335,-1.0264,0.87662,-0.38277,-0.50734,1.5358,-0.7733,-0.55548,-0.24496,-0.63389,-0.094712,0.18691,-0.89106,-0.4568,1.002,-0.23279,-0.24353,0.10493,-0.18454,-1.412,0.58725,-0.76688,0.20104,0.12466,-0.17111,-0.36986,-0.33912,-0.26589,0.33426,0.0036789,-0.1376,-0.00074424,0.042708,-0.49244,-0.13669,-0.36032,-0.12951,0.14888,-0.0037655,-0.24419,-0.067698
