13.165,66.421,-34.449,18.289,11.361,17.988,8.4574,-7.9368,3.0204,13.646,13.509,-10.576,4.6789,-7.3448,-9.1971,-35.996,11.333,0.98637,3.4399,20.979,-8.2514,-20.335,8.6149,-9.8754,-15.129,-11.619,8.7013,14.571,-2.197,-18.219,-10.532,12.682,14.503,-10.739,8.2337,11.94,1.5866,-3.1511,10.657,-10.726,-24.46,-11.55,8.042,-14.233,-12.504,25.077,3.5523,-1.7968,-7.6472,-13.354,-11.756,-18.465,-2.1927,10.342,10.984,-17.584,20.399,6.0256,-8.5789,-13.795,3.651,0.46501,15.516,2.5151,-1.8383,-9.1234,4.6292,12.708,-2.5272,-3.1435,4.3401,-2.966,5.4525,4.1028,-4.1168,1.8687,-0.13702,-8.2798,3.3189,-2.2008,3.2152,2.7653,4.1061,-6.3084,5.1434,0.046889,1.6988,-3.5792,2.0515,-2.4697,-0.37676,5.6476,1.2283,-0.085483,-1.0705,1.7458,-0.16602,-1.6362,0.85832,1.1157,1.4829,-0.24744,-0.98221,-1.314,0.33584,-0.60563,-0.20422,0.77322,-0.10119,-0.19898,-0.38963,-0.7245,0.22997,-0.598,0.43725,0.38512,-0.20888,0.31187,0.12542
3.9445,-35.336,-1.7163,-17.326,46.874,-4.9445,9.4664,15.326,45.63,21.271,-36.945,-34.124,21.341,13.495,1.558,24.276,-9.4219,-9.7965,9.1649,19.933,8.8394,1.2518,-0.49426,7.7071,-5.6779,16.529,-5.748,-19.177,34.133,0.50176,24.408,-2.6785,22.625,0.36084,-12.624,-4.4677,-3.6005,-11.328,-3.6315,12.479,-31.345,-12.697,-19.527,2.2026,-17.457,4.506,4.7992,6.2081,-1.8563,-3.3205,6.2534,-6.2252,-7.9286,-7.6521,11.128,-10.625,-7.3207,-0.11714,-7.3326,6.5623,2.4215,-3.5265,-4.0172,1.1297,8.2223,-1.0084,2.5957,-10.446,-7.9827,1.9203,5.8797,1.3059,-2.1921,-0.28069,3.7334,-5.4891,-0.86223,8.4096,1.5997,-4.2981,-5.4963,1.8276,2.1995,-0.41008,0.11989,-2.0983,3.1666,2.4243,3.1915,0.81417,-0.49587,-1.6484,1.3108,-0.42101,-0.065965,-0.030557,-1.1264,-0.7768,-0.73116,-0.65944,0.021174,-1.0508,0.17049,1.1359,-0.2351,-0.86124,1.5547,0.33523,0.00092189,-0.51224,0.17904,0.48321,0.78731,0.36665,0.010033,0.3728,-0.20433,0.0029622,0.19183
15.65,-9.5591,-42.046,-15.29,14.099,-3.1051,-14.839,29.012,20.902,16.273,-4.9867,16.98,14.842,-10.371,0.74528,18.39,3.2026,1.1206,-17.361,0.2938,12.117,12.335,-0.57864,17.795,3.9248,-8.2108,16.144,14.476,-0.5935,16.088,-9.6811,-1.2832,-16.012,-9.738,7.1774,2.0806,15.959,19.342,-1.4081,0.10285,-4.2601,-9.234,-10.473,-2.3733,8.8622,-5.3482,4.7789,9.9336,7.1122,11.874,-29.752,-18.053,27.786,-7.5934,10.143,7.5046,16.808,-18.605,-0.033878,-3.3399,-4.5875,15.502,-8.5377,19.616,4.299,2.414,-7.0751,-1.6335,-4.6803,1.4153,2.6798,7.0301,-4.4261,9.12,6.05,1.4461,-0.10689,-2.8592,-2.3339,-8.6685,0.38153,-9.1312,0.80056,-0.42414,-1.51,-3.1666,2.2233,3.2939,-3.9298,1.0535,-1.1372,1.4893,-2.8168,1.4343,-0.95825,-0.80404,0.58482,-2.3158,-0.071436,0.47803,1.1474,0.017357,0.060777,-0.43172,-0.16975,-0.83627,-0.067038,-0.51411,-1.5595,0.1136,-0.63504,0.098517,0.91754,0.17955,0.036683,-0.45949,-0.27915,-0.30555,0.15102
-20.517,-9.4806,-12.647,62.338,30.492,-49.353,-3.4521,-21.391,-10.784,-8.9278,1.6675,-20.565,26.767,13.318,5.6541,-5.4138,7.6566,-6.4108,-0.65113,-5.1662,7.865,3.0586,7.3926,11.942,1.3485,-7.6776,12.926,-5.398,-10.926,2.0127,13.084,20.357,-12.984,-3.7257,-26.387,10.496,6.3073,-1.7422,-3.9764,-1.7083,-10.651,-4.6382,-9.9519,19.402,32.346,1.9099,-1.7742,4.0618,-4.6345,-12.736,12.123,-3.9385,-6.1726,5.4432,-19.916,-12.389,-3.4371,-12.067,6.6133,6.0007,7.8877,2.6378,4.5246,13.785,-13.726,-2.362,-16.633,5.7333,12.184,-0.97278,3.0127,0.56677,12.503,0.89848,12.538,-2.0751,4.8106,-7.7959,-5.4023,0.66865,-2.9193,5.4613,-0.55029,-2.1328,1.6544,0.84604,-2.2485,-1.0021,0.3379,2.1858,-0.54919,0.30977,-0.39976,-1.8006,-0.70031,-0.81855,0.37898,-0.40931,1.3841,-0.64547,-0.18348,-1.2736,0.37851,-1.1133,0.31884,-0.48623,0.071717,0.58575,0.073792,0.85118,-0.65935,0.22564,0.43061,-0.20036,0.44423,-0.40103,-0.023738,0.099233,0.10982
34.935,-7.0426,-24.189,-3.1316,-26.858,-12.951,-40.214,-17.469,-1.1319,8.1878,7.6011,-2.0737,-8.3954,-0.97759,-2.2801,-3.4985,7.4935,-9.2101,7.9431,7.114,5.7132,-6.257,-1.255,3.3318,9.4167,6.9321,3.6433,2.471,0.34956,-7.8756,3.3803,-16.772,19.485,-0.8065,7.0352,-3.6326,-21.565,2.5762,2.8051,6.8158,-5.6876,21.688,16.469,6.9265,13.713,1.697,6.1396,5.5344,5.5626,-1.2629,4.0054,3.8769,-0.52239,5.8107,0.43199,-7.5424,9.4496,-8.1051,7.9676,-7.3454,1.1861,-14.672,-4.6967,1.7201,2.6294,10.954,7.7063,-21.243,-6.8904,-13.145,6.8993,1.5813,20.06,-1.3281,6.2492,11.992,5.7487,-14.572,13.544,-15.099,-7.6602,-8.9322,-10.464,9.627,-6.3047,0.14702,1.4805,1.4241,-2.3801,-1.0632,-2.4329,-5.8028,1.4935,5.569,-4.1786,0.79819,0.10368,0.11046,-1.8692,-1.4214,2.0174,0.24693,-1.2727,-0.33712,0.60384,-0.92455,-0.5719,0.62371,0.36333,-1.0673,-1.457,0.86628,-0.2698,0.10244,-0.16171,0.32286,0.21739,-0.47436,0.11909
31.943,44.401,0.93647,17.475,-9.8538,11.867,7.7935,-1.1011,9.5754,-6.723,-12.558,13.212,-3.2615,5.0746,3.2921,-8.4109,-11.347,-14.692,-13.163,0.79893,-14.314,-1.7762,-2.3229,-6.7905,-9.1081,-13.668,3.9395,-6.5164,-23.17,-9.6059,0.5172,1.0946,-9.1268,0.12249,5.9128,-2.5802,-2.8108,-15.031,5.1547,-11.56,-3.1161,4.3216,-6.2147,-19.856,-18.293,-7.0841,10.298,-7.963,1.8381,-7.1399,23.034,-10.063,8.6402,0.36199,3.0437,0.34651,-2.3747,-0.83833,-1.43,-10.538,12.49,-4.9406,-30.36,-4.6381,-1.29,11.063,-20.467,3.9989,-1.6995,6.4373,-7.2025,0.71726,14.617,1.8545,7.4897,-4.6188,0.60296,13.58,-11.809,-9.093,3.5222,-8.5016,-9.854,10.36,4.4401,7.556,-0.65314,5.7243,2.5413,0.18392,-5.101,1.2002,-1.5493,-2.4683,1.7473,-1.3147,1.8257,-0.33496,-0.3944,-0.41112,-0.8374,0.4853,-0.23346,1.1733,-0.62324,-0.10686,1.2207,0.50628,0.32123,0.21899,-0.88368,-0.21619,0.78038,-0.18956,0.36693,-0.16782,-0.1686,0.027019,0.22996
32.902,49.758,-22.017,-20.305,3.4578,-12.532,-21.685,-13.964,1.008,16.987,-0.17432,-8.1384,12.449,-4.3182,21.805,-6.1217,15.251,4.25,17.169,-3.0273,-0.96125,3.2655,-4.1181,-19.597,-2.5399,1.624,19.016,7.4745,3.4087,-8.0451,-9.4648,-23.584,25.472,1.1654,6.6112,6.656,-18.417,23.864,11.742,0.96803,-9.6645,2.8823,18.575,4.8228,2.902,3.7924,-0.65336,-4.615,12.863,-8.4561,-6.0919,1.3866,-1.4429,-29.871,-18.311,7.8394,-6.174,-7.9832,10.467,13.269,2.1135,2.2046,0.56997,-9.7079,5.9396,4.0868,-11.227,10.756,12.489,6.6859,2.9177,12.044,-3.419,-4.9634,2.5564,-0.49347,-7.2453,16.101,-2.4783,8.5742,5.8209,-0.14453,-0.18201,-5.0192,5.0517,-7.2086,1.2042,3.6887,4.1459,0.35935,-3.5541,3.8447,1.71,-1.3314,-2.5333,-0.80618,0.48973,1.0605,-1.6032,0.57012,1.0652,-2.6356,-1.6367,0.70651,1.7761,-0.62311,0.28617,0.75433,0.48386,-0.23496,-0.3916,0.87872,-0.27948,-0.17074,-0.36232,0.32244,0.27772,-0.39994,0.17511
-87.913,-8.264,24.419,-18.135,-26.522,-29.466,26.711,-11.686,28.498,2.3395,-18.559,-1.7524,-11.697,-13.328,-14.409,-11.076,-6.637,4.231,7.5593,-3.1928,8.4268,12.005,-0.40549,2.9167,-18.99,4.0602,-4.574,-8.425,-0.26385,-14.332,-7.3765,15.319,14.537,21.108,5.5193,-12.071,3.663,10.203,10.854,0.72636,5.5596,28.963,-10.632,14.16,6.7926,-16.506,-28.473,-12.791,11.542,-41.602,-1.9979,-11.8,3.5871,6.6127,11.126,14.754,13.854,2.0157,-7.9567,0.7677,-1.6115,3.9567,1.5537,7.7362,1.0735,-5.1481,-1.4695,1.1139,-1.8068,3.2649,0.30529,1.1454,-3.7559,-3.4428,1.0125,5.7086,-3.4898,0.07465,-1.4023,-2.1516,-1.4897,0.44537,0.63819,1.5889,0.81803,2.0646,3.8751,-0.83759,-3.0262,0.87746,-0.58605,-0.10806,1.0492,-1.7861,-0.9664,-0.86876,-0.82736,0.093921,1.2516,-0.71648,0.14806,0.87635,-0.067982,0.93724,-1.1492,0.024381,-0.18854,-0.16266,0.43548,0.10421,0.11299,0.16691,-0.27444,0.051357,0.021954,-0.23997,0.13498,-0.27072,0.10888
37.909,53.322,-0.10477,-13.132,17.793,6.9983,10.361,19.058,-14.767,9.8394,-22.003,6.8537,7.959,-8.4694,20.694,-6.2851,13.038,20.241,-22.403,11.588,0.96593,11.272,-0.75894,0.93814,-15.042,-10.609,24.696,-0.79042,-11.975,-2.778,-0.75313,9.2037,13.174,-11.493,6.8271,9.6782,-11.552,-17.602,11.222,2.2358,10.051,2.5909,-19.014,-3.2688,9.4593,-8.9553,0.8624,1.763,12.351,-2.5455,-6.9488,17.829,0.87293,8.1986,1.127,-2.0792,-11.669,5.6105,3.6023,9.2873,-1.7104,1.2921,1.0046,-2.6188,-2.9307,-1.2815,10.926,-7.0605,-4.3744,-2.5259,-6.2457,-0.708,-3.7074,0.61242,3.382,1.0346,6.0929,0.81751,0.84024,1.963,-3.7636,1.4916,-0.61061,-0.79161,-2.4281,-0.63095,-1.7023,-3.1934,-2.7299,1.7798,1.8455,-1.9624,-3.1216,-0.5384,-0.086846,-1.3878,-0.46094,0.0889,1.6116,-0.21051,1.1499,0.43305,-0.041727,-1.6608,1.115,1.1344,-1.45,-0.32323,0.26044,0.0053223,2.525,-5.1469,-0.65974,-2.3788,8.9023,10.864,4.2797,6.2621,0.23964
-62.837,-31.947,-34.755,3.5178,10.278,25.793,-4.4963,-1.685,13.878,4.1181,1.9716,12.119,-11.819,-4.6284,4.168,-6.2914,8.2775,11.496,17.601,8.4835,-3.1577,9.9401,-7.459,-7.8854,-12.299,10.81,5.7764,3.9154,-2.6308,-15.087,6.7198,1.5481,2.5935,-1.0803,1.9947,-8.4659,0.23158,-7.827,-0.71645,18.906,22.785,-6.1083,0.44811,-4.9148,16.728,1.7571,6.0595,11.635,-7.0682,-4.4926,10.638,-14.756,5.7632,-10.889,4.1992,-22.868,-5.8394,-25.034,-1.4929,6.4373,-27.557,-12.486,-5.9554,-1.4162,-0.65981,1.4087,-6.8932,7.0249,-4.2132,-4.7205,-15.601,-10.829,3.8076,1.0441,-20.631,6.4258,-9.3325,2.894,-7.9721,4.3253,-9.9007,2.6921,1.4477,0.75274,-1.7966,-3.0157,0.49728,-4.8563,-4.6323,-5.5839,-1.5236,3.8051,-1.5337,1.2418,4.2551,-0.59957,0.041425,1.7915,0.70635,0.14627,-0.18635,-0.086055,1.0429,0.11265,-0.74508,0.54626,-1.3646,-0.40518,0.055065,0.98029,-0.7169,0.37287,-0.39934,0.28334,0.068453,-0.28387,-0.18661,-0.27505,0.020039
