archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE,1.3909e-05,0.37482,0.40681,1,1
1,GO ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM,1.8524e-05,0.26399,0.31207,1,1
1,GO NUCLEAR TRANSCRIBED MRNA CATABOLIC PROCESS NONSENSE MEDIATED DECAY,0.00057531,0.23345,0.21034,1,1
1,GO AEROBIC ELECTRON TRANSPORT CHAIN,0.024086,0.14255,0.13196,1,1
1,GO RIBOSOMAL SMALL SUBUNIT ASSEMBLY,0.045233,0.12388,0.1132,1,1
1,GO PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM,0.00054254,0.11832,0.14949,1,1
1,GO MITOCHONDRIAL CYTOCHROME C OXIDASE ASSEMBLY,0.026142,-0.091286,-0.18669,1,0
1,GO NEGATIVE REGULATION OF RESPONSE TO EXTRACELLULAR STIMULUS,0.048745,-0.097372,-0.22949,1,0
1,GO SYNAPTONEMAL COMPLEX ORGANIZATION,0.025096,-0.10996,-0.25663,1,0
1,GO HOMOLOGOUS CHROMOSOME PAIRING AT MEIOSIS,0.02951,-0.11088,-0.21844,1,0
1,GO NEGATIVE REGULATION OF UBIQUITIN PROTEIN TRANSFERASE ACTIVITY,0.0054671,-0.11584,-0.1684,1,0
1,GO NUCLEOBASE CONTAINING SMALL MOLECULE INTERCONVERSION,0.0003797,-0.12309,-0.19266,1,0
1,GO DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS,0.040368,-0.12702,-0.14563,1,0
1,GO CYTOCHROME COMPLEX ASSEMBLY,0.0042727,-0.12886,-0.19754,1,0
1,GO SPLICEOSOMAL SNRNP ASSEMBLY,0.0015882,-0.13676,-0.21268,1,0
1,GO HISTONE EXCHANGE,0.0080134,-0.13825,-0.21128,1,0
1,GO PYRIMIDINE NUCLEOTIDE CATABOLIC PROCESS,0.006955,-0.13914,-0.23201,1,0
1,GO REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY,0.0021907,-0.14661,-0.19205,1,0
1,GO HOMOLOGOUS CHROMOSOME SEGREGATION,0.0040644,-0.15882,-0.29141,1,0
1,GO RNA POLYMERASE II PREINITIATION COMPLEX ASSEMBLY,0.00057531,-0.15934,-0.25506,1,0
1,GO RESPIRATORY CHAIN COMPLEX IV ASSEMBLY,0.0031545,-0.16025,-0.25007,1,0
1,GO POSITIVE REGULATION OF RNA POLYMERASE II TRANSCRIPTION PREINITIATION COMPLEX ASSEMBLY,0.00072571,-0.1719,-0.26442,1,0
1,GO OTIC VESICLE DEVELOPMENT,0.028348,-0.17519,-0.21665,1,0
1,GO PYRIMIDINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS,0.0019699,-0.1769,-0.21831,1,0
1,GO NEGATIVE REGULATION OF BEHAVIOR,0.037377,-0.17733,-0.18052,1,0
1,GO REGULATION OF GLUTAMATE SECRETION,0.02951,-0.18332,-0.38733,1,0
1,GO ESCRT COMPLEX DISASSEMBLY,0.0018673,-0.1845,-0.25172,1,0
1,GO RETINOL METABOLIC PROCESS,0.0010798,-0.18583,-0.28154,1,0
1,GO PROTEIN TARGETING,3.0304e-05,-0.18841,-0.23047,1,0
1,GO PEPTIDE BIOSYNTHETIC PROCESS,1.6059e-05,-0.18868,-0.23714,1,0
1,GO CENTROMERE COMPLEX ASSEMBLY,0.0031545,-0.19171,-0.27567,1,0
1,GO PYRIMIDINE NUCLEOTIDE METABOLIC PROCESS,0.00017019,-0.19225,-0.2422,1,0
1,GO NUCLEAR TRANSCRIBED MRNA CATABOLIC PROCESS EXONUCLEOLYTIC,1.4947e-05,-0.19504,-0.28718,1,0
1,GO DNA DEALKYLATION INVOLVED IN DNA REPAIR,0.00021879,-0.1982,-0.2779,1,0
1,GO CELLULAR RESPONSE TO LITHIUM ION,0.0016767,-0.20071,-0.28676,1,0
1,GO MITOCHONDRIAL TRANSCRIPTION,0.00048214,-0.2008,-0.25503,1,0
1,GO RETINAL ROD CELL DIFFERENTIATION,0.0034935,-0.20247,-0.27746,1,0
1,GO SPERM EGG RECOGNITION,0.0057394,-0.20301,-0.19652,1,0
1,GO REGULATION OF CELLULAR AMINE METABOLIC PROCESS,9.5377e-05,-0.2046,-0.27427,1,0
1,GO TERPENOID BIOSYNTHETIC PROCESS,0.0011418,-0.20567,-0.24955,1,0
1,GO NEGATIVE REGULATION OF CALCIUM ION TRANSPORT INTO CYTOSOL,0.00015974,-0.20633,-0.29756,1,0
1,GO NEGATIVE REGULATION OF RYANODINE SENSITIVE CALCIUM RELEASE CHANNEL ACTIVITY,0.0054671,-0.20725,-0.2401,1,0
1,GO RRNA CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS,0.0092139,-0.20994,-0.25162,1,0
1,GO DEOXYRIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS,0.037377,-0.21028,-0.19632,1,0
1,GO RRNA METHYLATION,0.00060992,-0.21055,-0.29188,1,0
1,GO TRNA METABOLIC PROCESS,5.9985e-05,-0.21298,-0.30708,1,0
1,GO DEFENSE RESPONSE TO FUNGUS,0.018736,-0.21354,-0.27866,1,0
1,GO DNA REPLICATION INDEPENDENT NUCLEOSOME ORGANIZATION,0.0017696,-0.21379,-0.28416,1,0
1,GO RIBONUCLEOPROTEIN COMPLEX SUBUNIT ORGANIZATION,8.3641e-05,-0.21528,-0.26765,1,0
1,GO RNA CATABOLIC PROCESS,2.2907e-05,-0.21624,-0.2354,1,0
1,GO PROTEIN K11 LINKED UBIQUITINATION,4.5779e-05,-0.21638,-0.31295,1,0
1,GO IRON SULFUR CLUSTER ASSEMBLY,0.0010798,-0.21816,-0.23405,1,0
1,GO TRNA PROCESSING,7.3279e-05,-0.21964,-0.30206,1,0
1,GO RESPONSE TO XENOBIOTIC STIMULUS,5.9985e-05,-0.2211,-0.2738,1,0
1,GO POSITIVE REGULATION OF SEQUESTERING OF CALCIUM ION,0.00081392,-0.22116,-0.27486,1,0
1,GO MEIOSIS I CELL CYCLE PROCESS,0.00068502,-0.22305,-0.33206,1,0
1,GO RIBONUCLEOPROTEIN COMPLEX BIOGENESIS,0.00014989,-0.22378,-0.27137,1,0
1,GO MITOCHONDRIAL PROTEIN PROCESSING,0.00040321,-0.22653,-0.27193,1,0
1,GO MALE MEIOSIS I,0.0066311,-0.22698,-0.35192,1,0
1,GO MIDBODY ABSCISSION,0.00068502,-0.22814,-0.30459,1,0
1,GO SOMITE ROSTRAL CAUDAL AXIS SPECIFICATION,0.024086,-0.22992,-0.28937,1,0
1,GO TRNA WOBBLE BASE MODIFICATION,0.00010866,-0.23007,-0.33297,1,0
1,GO TRNA MODIFICATION,8.9327e-05,-0.2309,-0.3233,1,0
1,GO REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO HYPOXIA,0.00014062,-0.2322,-0.28185,1,0
1,GO ISOPRENOID BIOSYNTHETIC PROCESS,5.2428e-05,-0.2344,-0.28323,1,0
1,GO RRNA MODIFICATION,0.00021879,-0.23443,-0.30545,1,0
1,GO MEIOTIC CHROMOSOME SEGREGATION,0.00035748,-0.23491,-0.36181,1,0
1,GO MITOCHONDRIAL RNA METABOLIC PROCESS,7.8298e-05,-0.23605,-0.3535,1,0
1,GO DRUG CATABOLIC PROCESS,0.0023095,-0.23725,-0.28105,1,0
1,GO AMIDE BIOSYNTHETIC PROCESS,6.6813e-06,-0.2382,-0.28578,1,0
1,GO PSEUDOURIDINE SYNTHESIS,0.0010209,-0.24034,-0.28117,1,0
1,GO PYRIMIDINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,1.3909e-05,-0.24058,-0.29865,1,0
1,GO SCF DEPENDENT PROTEASOMAL UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,2.636e-05,-0.24159,-0.3222,1,0
1,GO PEPTIDYL ASPARAGINE MODIFICATION,3.0304e-05,-0.24262,-0.32914,1,0
1,GO RNA CAPPING,0.00048214,-0.24302,-0.28155,1,0
1,GO SENSORY PERCEPTION OF TASTE,0.00048214,-0.24312,-0.31581,1,0
1,GO REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR,0.00031664,-0.24317,-0.25502,1,0
1,GO PEPTIDE METABOLIC PROCESS,7.7514e-06,-0.24428,-0.27903,1,0
1,GO HISTONE MRNA METABOLIC PROCESS,0.00020554,-0.24587,-0.28148,1,0
1,GO REGULATION OF FERTILIZATION,0.00072571,-0.24644,-0.28005,1,0
1,GO DETECTION OF CHEMICAL STIMULUS INVOLVED IN SENSORY PERCEPTION OF TASTE,0.0044907,-0.24762,-0.25993,1,0
1,GO UBIQUINONE METABOLIC PROCESS,0.00018128,-0.24836,-0.30133,1,0
1,GO KINETOCHORE ORGANIZATION,0.0010798,-0.24856,-0.35317,1,0
1,GO SENSORY PERCEPTION OF SMELL,5.9985e-05,-0.24954,-0.26048,1,0
1,GO T CELL CYTOKINE PRODUCTION,0.0027019,-0.24975,-0.4913,1,0
1,GO T CELL CHEMOTAXIS,0.038848,-0.24988,-0.48699,1,0
1,GO OPSONIZATION,0.015776,-0.2504,-0.41089,1,0
1,GO REGULATION OF HEMATOPOIETIC STEM CELL DIFFERENTIATION,2.636e-05,-0.2505,-0.30771,1,0
1,GO PROTEIN INSERTION INTO MEMBRANE,2.2907e-05,-0.2508,-0.32178,1,0
1,GO PYRIMIDINE RIBONUCLEOTIDE METABOLIC PROCESS,3.0304e-05,-0.25142,-0.31415,1,0
1,GO URONIC ACID METABOLIC PROCESS,0.00029789,-0.25175,-0.22176,1,0
1,GO REGULATION OF T CELL MEDIATED IMMUNITY,0.0047188,-0.25188,-0.46267,1,0
1,GO POSITIVE REGULATION OF BEHAVIOR,0.006955,-0.25294,-0.3132,1,0
1,GO REGULATION OF RNA POLYMERASE II TRANSCRIPTION PREINITIATION COMPLEX ASSEMBLY,0.00011593,-0.25308,-0.32119,1,0
1,GO V D J RECOMBINATION,0.00057531,-0.25487,-0.33368,1,0
1,GO REGULATION OF T CELL CYTOKINE PRODUCTION,0.0083971,-0.25601,-0.4986,1,0
1,GO DEFENSE RESPONSE TO GRAM NEGATIVE BACTERIUM,0.0028457,-0.25683,-0.32335,1,0
1,GO VITAMIN CATABOLIC PROCESS,0.007293,-0.2591,-0.28149,1,0
1,GO HYPERSENSITIVITY,0.02951,-0.25945,-0.53609,1,0
1,GO CD4 POSITIVE ALPHA BETA T CELL PROLIFERATION,0.018736,-0.26038,-0.37902,1,0
1,GO SENSORY PERCEPTION OF BITTER TASTE,0.0025648,-0.26166,-0.31637,1,0
1,GO ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE,5.7533e-06,-0.26236,-0.30938,1,0
1,GO REGULATION OF T CELL MEDIATED CYTOTOXICITY,0.035953,-0.26266,-0.42959,1,0
