archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO_CELLULAR_RESPONSE_TO_IRON_ION,3.9936e-05,1021.628,1027.6644,1,1
1,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,3.9936e-05,965.731,916.2037,1,1
1,GO_SEQUESTERING_OF_METAL_ION,1.3909e-05,934.1939,973.3487,1,1
1,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN,9.5377e-05,930.1353,943.523,1,1
1,GO_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING,3.9936e-05,836.0485,829.3247,1,1
1,GO_POSITIVE_REGULATION_OF_CELL_AGING,3.9936e-05,759.841,766.7678,1,1
1,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,7.8298e-05,758.6128,751.7345,1,1
1,GO_AMYLOID_FIBRIL_FORMATION,2.2907e-05,748.1736,747.1624,1,1
1,GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,7.8298e-05,634.3175,652.1132,1,1
1,GO_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION,3.248e-05,572.6479,556.3759,1,1
1,GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,7.3279e-05,482.1694,492.8715,1,1
1,GO_REGULATION_OF_RECEPTOR_BINDING,4.2763e-05,467.0772,460.7644,1,1
1,GO_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION,3.248e-05,415.4174,402.1429,1,1
1,GO_PROTEIN_REFOLDING,3.4805e-05,385.8991,436.8532,1,1
1,GO_T_CELL_MEDIATED_CYTOTOXICITY,6.4139e-05,381.5764,386.8457,1,1
1,GO_PHAGOCYTOSIS_RECOGNITION,0.00096503,356.1031,319.6462,1,1
1,GO_IRON_ION_TRANSPORT,1.0403e-05,344.8129,333.842,1,1
1,GO_RESPONSE_TO_IRON_ION,3.0304e-05,341.7617,349.2876,1,1
1,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS,3.4805e-05,341.5182,343.5329,1,1
1,GO_LIPOPROTEIN_CATABOLIC_PROCESS,6.4139e-05,337.462,268.0361,1,1
1,GO_IRON_ION_HOMEOSTASIS,9.6689e-06,331.3133,316.1764,1,1
1,GO_T_CELL_CYTOKINE_PRODUCTION,3.4805e-05,323.911,312.7247,1,1
1,GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,6.4139e-05,319.1314,330.214,1,1
1,GO_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.0017696,307.9867,244.4864,1,1
1,GO_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST,0.00013188,302.0433,263.4845,1,1
1,GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,1.9888e-05,283.3965,262.6771,1,1
1,GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,3.9936e-05,274.1364,239.6188,1,1
1,GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY,5.2428e-05,274.1251,255.6194,1,1
1,GO_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION,4.5779e-05,270.2497,231.526,1,1
1,GO_POSITIVE_REGULATION_OF_CELL_KILLING,0.00024771,268.4883,257.5574,1,1
1,GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,3.0304e-05,263.9263,257.1799,1,1
1,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.0015882,261.698,210.4817,1,1
1,GO_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,3.9936e-05,260.0311,238.9235,1,1
1,GO_STEROID_ESTERIFICATION,8.3641e-05,256.8379,231.6059,1,1
1,GO_DETECTION_OF_OTHER_ORGANISM,0.0023095,238.6853,189.1084,1,1
1,GO_NEGATIVE_REGULATION_OF_CELL_KILLING,0.0013481,237.7857,190.2142,1,1
1,GO_RESPONSE_TO_NICOTINE,3.7287e-05,236.9988,246.547,1,1
1,GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,8.9327e-05,234.7725,215.4392,1,1
1,GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY,5.6086e-05,233.277,234.9001,1,1
1,GO_COMPLEMENT_ACTIVATION,4.5779e-05,227.6806,194.0314,1,1
1,GO_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.00029789,220.2073,201.2346,1,1
1,GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,6.4139e-05,218.0135,231.4679,1,1
1,GO_SYNAPSE_PRUNING,3.4805e-05,217.6949,249.8576,1,1
1,GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,5.2428e-05,207.9349,223.7388,1,1
1,GO_RESPONSE_TO_CADMIUM_ION,7.3279e-05,207.4841,200.0641,1,1
1,GO_CELLULAR_IRON_ION_HOMEOSTASIS,1.2939e-05,205.4682,214.8509,1,1
1,GO_TRANSITION_METAL_ION_TRANSPORT,1.0403e-05,204.0594,199.0652,1,1
1,GO_POSITIVE_REGULATION_OF_CHEMOKINE_BIOSYNTHETIC_PROCESS,3.9936e-05,201.558,178.6596,1,1
1,GO_TRANSITION_METAL_ION_HOMEOSTASIS,1.2939e-05,199.0688,194.1661,1,1
1,GO_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS,0.0021907,198.4347,156.8491,1,1
1,GO_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS,0.00012367,194.9809,176.7041,1,1
1,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.00019306,194.8656,205.3658,1,1
1,GO_NEGATIVE_T_CELL_SELECTION,3.9936e-05,192.426,152.9449,1,1
1,GO_REGULATION_OF_CELL_KILLING,0.00015974,190.6352,179.3023,1,1
1,GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,2.8267e-05,190.4422,182.6778,1,1
1,GO_RETINA_HOMEOSTASIS,3.0304e-05,189.7309,223.1117,1,1
1,GO_PROTEIN_HOMOTETRAMERIZATION,3.9936e-05,182.301,182.8881,1,1
1,GO_REGULATION_OF_CELL_AGING,6.8565e-05,179.6462,196.8342,1,1
1,GO_FOREBRAIN_NEURON_DIFFERENTIATION,6.4139e-05,178.3826,185.1867,1,1
1,GO_CYTOLYSIS,8.9843e-06,177.0012,163.4206,1,1
1,GO_T_CELL_DIFFERENTIATION_IN_THYMUS,3.248e-05,176.7483,170.5011,1,1
1,GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,3.4805e-05,176.6307,162.5504,1,1
1,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,5.9985e-05,174.718,174.1286,1,1
1,GO_TOLERANCE_INDUCTION,0.00076864,172.0201,140.2505,1,1
1,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,0.00057531,169.1758,151.0261,1,1
1,GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,6.4139e-05,168.4283,178.1849,1,1
1,GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,2.8267e-05,165.5985,165.4857,1,1
1,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.00021879,164.9165,167.188,1,1
1,GO_POSITIVE_THYMIC_T_CELL_SELECTION,4.5779e-05,163.8673,131.1816,1,1
1,GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS,1.2939e-05,162.7739,147.4902,1,1
1,GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY,0.00019306,158.1671,146.4023,1,1
1,GO_RESPONSE_TO_INTERFERON_GAMMA,5.9985e-05,157.4612,141.3997,1,1
1,GO_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSPORT,0.00014989,157.026,153.6963,1,1
